word,stem,clicks_before,conv_before,CVR_before_%,clicks_after,conv_after,cost_after,p_value
ukrainians,ukrainians,0,0.0,,0,0.0,0.0,
jeans,jeans,0,0.0,,0,0.0,0.0,
жіночі,жіночі,0,0.0,,0,0.0,0.0,
zaboy,zaboy,0,0.0,,0,0.0,0.0,
headbag,headbag,0,0.0,,0,0.0,0.0,
souls,souls,0,0.0,,0,0.0,0.0,
kiborg,kiborg,0,0.0,,0,0.0,0.0,
sabotage,sabotage,0,0.0,,0,0.0,0.0,
тризубом,тризуб,0,0.0,,0,0.0,0.0,
revanche,revanche,0,0.0,,0,0.0,0.0,
милитар,милитар,0,0.0,,0,0.0,0.0,
print,print,0,0.0,,0,0.0,0.0,
бойова,бойов,0,0.0,,0,0.0,0.0,
7goats,7goats,0,0.0,,0,0.0,0.0,
алхимізовані,алхимізовані,0,0.0,,0,0.0,0.0,
nato,nato,0,0.0,,0,0.0,0.0,
кикимора,кикимор,0,0.0,,0,0.0,0.0,
молдови,молдов,0,0.0,,0,0.0,0.0,
fosfor,fosfor,0,0.0,,0,0.0,0.0,
gift,gift,0,0.0,,0,0.0,0.0,
военный,воен,0,0.0,,0,0.0,0.0,
kornev,kornev,0,0.0,,0,0.0,0.0,
don,don,0,0.0,,0,0.0,0.0,
garda,garda,0,0.0,,0,0.0,0.0,
гвер,гвер,0,0.0,,0,0.0,0.0,
balak,balak,0,0.0,,0,0.0,0.0,
threads,threads,0,0.0,,0,0.0,0.0,
shunkers,shunkers,0,0.0,,0,0.0,0.0,
leaf,leaf,0,0.0,,0,0.0,0.0,
лакоті,лакоті,0,0.0,,0,0.0,0.0,
medoyid,medoyid,0,0.0,,0,0.0,0.0,
modern,modern,0,0.0,,0,0.0,0.0,
mybiasmyboss,mybiasmyboss,0,0.0,,0,0.0,0.0,
мілітері,мілітері,0,0.0,,0,0.0,0.0,
group,group,1,0.0,,0,0.0,0.0,
kentaver,kentaver,0,0.0,,0,0.0,0.0,
woodland,woodland,0,0.0,,0,0.0,0.0,
ошб,ошб,0,0.0,,0,0.0,0.0,
brooklyn,brooklyn,0,0.0,,0,0.0,0.0,
gur,gur,0,0.0,,0,0.0,0.0,
astris,astris,0,0.0,,0,0.0,0.0,
viper,viper,0,0.0,,0,0.0,0.0,
observations,observations,0,0.0,,0,0.0,0.0,
вдв,вдв,0,0.0,,0,0.0,0.0,
безвісти,безвіст,0,0.0,,0,0.0,0.0,
онлайн,онлайн,0,0.0,,0,0.0,0.0,
moco,moco,0,0.0,,0,0.0,0.0,
prikordonnik,prikordonnik,0,0.0,,0,0.0,0.0,
пончо,понч,0,0.0,,0,0.0,0.0,
vechir,vechir,0,0.0,,0,0.0,0.0,
оун,оун,0,0.0,,0,0.0,0.0,
fionalanice,fionalanice,0,0.0,,0,0.0,0.0,
warphub,warphub,1,0.0,,0,0.0,0.0,
import,import,0,0.0,,0,0.0,0.0,
wild,wild,0,0.0,,0,0.0,0.0,
whiterex,whiterex,0,0.0,,0,0.0,0.0,
irony,irony,0,0.0,,0,0.0,0.0,
kate,kate,0,0.0,,0,0.0,0.0,
оне,он,0,0.0,,0,0.0,0.0,
gravitation,gravitation,0,0.0,,0,0.0,0.0,
коровга,коровг,0,0.0,,0,0.0,0.0,
кракен,крак,0,0.0,,0,0.0,0.0,
прапорт,прапорт,0,0.0,,0,0.0,0.0,
gigmilitary,gigmilitary,0,0.0,,0,0.0,0.0,
что,что,0,0.0,,0,0.0,0.0,
жетони,жетон,0,0.0,,0,0.0,0.0,
придбати,придбат,0,0.0,,0,0.0,0.0,
позывным,позывн,0,0.0,,0,0.0,0.0,
flag,flag,0,0.0,,0,0.0,0.0,
net,net,0,0.0,,0,0.0,0.0,
лівії,лівії,0,0.0,,0,0.0,0.0,
lamroli,lamroli,0,0.0,,0,0.0,0.0,
kalista,kalista,0,0.0,,0,0.0,0.0,
подарунок,подарунок,0,0.0,,0,0.0,0.0,
waspleaf,waspleaf,0,0.0,,0,0.0,0.0,
ukrcamouflage,ukrcamouflage,0,0.0,,0,0.0,0.0,
castrol,castrol,0,0.0,,0,0.0,0.0,
крови,кров,0,0.0,,0,0.0,0.0,
окуляри,окуляр,0,0.0,,0,0.0,0.0,
пько,пько,0,0.0,,0,0.0,0.0,
militarist,militarist,0,0.0,,0,0.0,0.0,
riot,riot,0,0.0,,0,0.0,0.0,
комплект,комплект,0,0.0,,0,0.0,0.0,
craftech,craftech,0,0.0,,0,0.0,0.0,
rowdy,rowdy,0,0.0,,0,0.0,0.0,
плащ,плащ,0,0.0,,0,0.0,0.0,
ілаг,ілаг,0,0.0,,0,0.0,0.0,
jpg,jpg,0,0.0,,0,0.0,0.0,
лонгслив,лонгсл,0,0.0,,0,0.0,0.0,
beersexual,beersexual,0,0.0,,0,0.0,0.0,
gen,gen,0,0.0,,0,0.0,0.0,
1983,1983,0,0.0,,0,0.0,0.0,
aravana,aravana,0,0.0,,0,0.0,0.0,
feelyou,feelyou,0,0.0,,0,0.0,0.0,
овмбр,овмбр,0,0.0,,0,0.0,0.0,
pants,pants,0,0.0,,0,0.0,0.0,
літня,літня,0,0.0,,0,0.0,0.0,
nazgul,nazgul,0,0.0,,0,0.0,0.0,
козацькі,козацькі,0,0.0,,0,0.0,0.0,
sva,sva,0,0.0,,0,0.0,0.0,
яскраво,яскрав,0,0.0,,0,0.0,0.0,
гоноровий,гоноров,0,0.0,,0,0.0,0.0,
greasy,greasy,0,0.0,,0,0.0,0.0,
поло,пол,0,0.0,,0,0.0,0.0,
побєдов,побєд,0,0.0,,0,0.0,0.0,
vidro,vidro,0,0.0,,0,0.0,0.0,
великий,велик,0,0.0,,0,0.0,0.0,
поапори,поапор,0,0.0,,0,0.0,0.0,
спорядження,споряджен,0,0.0,,0,0.0,0.0,
фото,фот,0,0.0,,0,0.0,0.0,
flagsystem,flagsystem,0,0.0,,0,0.0,0.0,
grunt,grunt,0,0.0,,0,0.0,0.0,
lviv,lviv,0,0.0,,0,0.0,0.0,
рарог,рарог,0,0.0,,0,0.0,0.0,
докерка,докерк,0,0.0,,0,0.0,0.0,
одеської,одеської,0,0.0,,0,0.0,0.0,
дурнев,дурн,0,0.0,,0,0.0,0.0,
defenders,defenders,0,0.0,,0,0.0,0.0,
термобелье,термобел,0,0.0,,0,0.0,0.0,
nord,nord,0,0.0,,0,0.0,0.0,
барылдындан,барылдында,0,0.0,,0,0.0,0.0,
bad,bad,0,0.0,,0,0.0,0.0,
брюки,брюк,0,0.0,,0,0.0,0.0,
born,born,0,0.0,,0,0.0,0.0,
pro,pro,0,0.0,,0,0.0,0.0,
мілітарні,мілітарні,0,0.0,,0,0.0,0.0,
пропор,пропор,0,0.0,,0,0.0,0.0,
greek,greek,0,0.0,,0,0.0,0.0,
хорогва,хорогв,0,0.0,,0,0.0,0.0,
спортивні,спортивні,0,0.0,,0,0.0,0.0,
era8,era8,0,0.0,,0,0.0,0.0,
одессы,одесс,0,0.0,,0,0.0,0.0,
прапорів,прапорів,0,0.0,,0,0.0,0.0,
k9company,k9company,0,0.0,,0,0.0,0.0,
sock,sock,0,0.0,,0,0.0,0.0,
зимова,зимов,0,0.0,,0,0.0,0.0,
фільм,фільм,0,0.0,,0,0.0,0.0,
gear,gear,0,0.0,,0,0.0,0.0,
accessories,accessories,0,0.0,,0,0.0,0.0,
стрічкою,стрічко,0,0.0,,0,0.0,0.0,
атрибутика,атрибутик,0,0.0,,0,0.0,0.0,
військторг,військторг,0,0.0,,0,0.0,0.0,
зимний,зимн,0,0.0,,0,0.0,0.0,
flagberry,flagberry,0,0.0,,0,0.0,0.0,
level,level,0,0.0,,0,0.0,0.0,
aor1,aor1,0,0.0,,0,0.0,0.0,
гиг,гиг,0,0.0,,0,0.0,0.0,
патчі,патчі,0,0.0,,0,0.0,0.0,
победов,побед,0,0.0,,0,0.0,0.0,
multicam,multicam,0,0.0,,0,0.0,0.0,
рашгард,рашгард,0,0.0,,0,0.0,0.0,
авангард,авангард,0,0.0,,0,0.0,0.0,
холодний,холодн,0,0.0,,0,0.0,0.0,
армейскую,армейск,0,0.0,,0,0.0,0.0,
kitek,kitek,0,0.0,,0,0.0,0.0,
синдикат,синдикат,0,0.0,,0,0.0,0.0,
brand,brand,0,0.0,,0,0.0,0.0,
козаків,козаків,0,0.0,,0,0.0,0.0,
львова,львов,0,0.0,,0,0.0,0.0,
сва,сва,0,0.0,,0,0.0,0.0,
tech,tech,0,0.0,,0,0.0,0.0,
новая,нов,0,0.0,,0,0.0,0.0,
козацька,козацьк,0,0.0,,0,0.0,0.0,
yds,yds,0,0.0,,0,0.0,0.0,
картатий,картат,0,0.0,,0,0.0,0.0,
бомбер,бомбер,0,0.0,,0,0.0,0.0,
unwety,unwety,0,0.0,,0,0.0,0.0,
мавка,мавк,0,0.0,,0,0.0,0.0,
рубіж,рубіж,0,0.0,,0,0.0,0.0,
camotec,camotec,0,0.0,,0,0.0,0.0,
tec,tec,1,0.0,,0,0.0,0.0,
epicentrick,epicentrick,0,0.0,,0,0.0,0.0,
alpine,alpine,0,0.0,,0,0.0,0.0,
utactic,utactic,0,0.0,,0,0.0,0.0,
києва,києв,0,0.0,,0,0.0,0.0,
невидимка,невидимк,0,0.0,,0,0.0,0.0,
іду,іду,0,0.0,,0,0.0,0.0,
stk,stk,0,0.0,,0,0.0,0.0,
1654,1654,0,0.0,,0,0.0,0.0,
see,see,0,0.0,,0,0.0,0.0,
заказать,заказа,0,0.0,,0,0.0,0.0,
официальный,официальн,0,0.0,,0,0.0,0.0,
drapp,drapp,0,0.0,,0,0.0,0.0,
чоловіка,чоловік,0,0.0,,0,0.0,0.0,
maxuru,maxuru,0,0.0,,0,0.0,0.0,
zwrf,zwrf,0,0.0,,0,0.0,0.0,
stilove,stilove,0,0.0,,0,0.0,0.0,
украіни,украін,0,0.0,,0,0.0,0.0,
boy,boy,0,0.0,,0,0.0,0.0,
дніпро,дніпро,0,0.0,,0,0.0,0.0,
collection,collection,0,0.0,,0,0.0,0.0,
військової,військової,0,0.0,,0,0.0,0.0,
надії,надії,0,0.0,,0,0.0,0.0,
марунова,марунов,0,0.0,,0,0.0,0.0,
милитарист,милитарист,0,0.0,,0,0.0,0.0,
мурдл,мурдл,0,0.0,,0,0.0,0.0,
morale,morale,0,0.0,,0,0.0,0.0,
броньована,броньова,0,0.0,,0,0.0,0.0,
чорні,чорні,0,0.0,,0,0.0,0.0,
панама,панам,0,0.0,,0,0.0,0.0,
m65,m65,0,0.0,,0,0.0,0.0,
runic,runic,0,0.0,,0,0.0,0.0,
слабким,слабк,0,0.0,,0,0.0,0.0,
правор,правор,0,0.0,,0,0.0,0.0,
veer,veer,0,0.0,,0,0.0,0.0,
ukrarmor,ukrarmor,0,0.0,,0,0.0,0.0,
воєнна,воєн,0,0.0,,0,0.0,0.0,
люблю,любл,0,0.0,,0,0.0,0.0,
belt,belt,1,0.0,,0,0.0,0.0,
gorix,gorix,0,0.0,,0,0.0,0.0,
вуличного,вуличн,0,0.0,,0,0.0,0.0,
мультикам,мультик,0,0.0,,0,0.0,0.0,
мужская,мужск,0,0.0,,0,0.0,0.0,
кобзарт,кобзарт,0,0.0,,0,0.0,0.0,
летний,летн,0,0.0,,0,0.0,0.0,
dobermans,dobermans,0,0.0,,0,0.0,0.0,
monochromica,monochromica,0,0.0,,0,0.0,0.0,
observation,observation,0,0.0,,0,0.0,0.0,
zero,zero,0,0.0,,0,0.0,0.0,
атака,атак,0,0.0,,0,0.0,0.0,
маркування,маркуван,0,0.0,,0,0.0,0.0,
атлас,атлас,0,0.0,,0,0.0,0.0,
спальный,спальн,0,0.0,,0,0.0,0.0,
івано,іван,0,0.0,,0,0.0,0.0,
нотебуклм,нотебуклм,0,0.0,,0,0.0,0.0,
monolords,monolords,0,0.0,,0,0.0,0.0,
official,official,0,0.0,,0,0.0,0.0,
керую,кер,0,0.0,,0,0.0,0.0,
мілітарист,мілітарист,0,0.0,,0,0.0,0.0,
вишневе,вишнев,0,0.0,,0,0.0,0.0,
tshirt,tshirt,0,0.0,,0,0.0,0.0,
shakur,shakur,0,0.0,,0,0.0,0.0,
морська,морськ,0,0.0,,0,0.0,0.0,
ogp,ogp,0,0.0,,0,0.0,0.0,
storm,storm,0,0.0,,0,0.0,0.0,
день,ден,1,0.0,,0,0.0,0.0,
українські,українські,0,0.0,,0,0.0,0.0,
pohuy,pohuy,0,0.0,,0,0.0,0.0,
козак,козак,0,0.0,,0,0.0,0.0,
kharkiv,kharkiv,0,0.0,,0,0.0,0.0,
пентагон,пентагон,0,0.0,,0,0.0,0.0,
моя,мо,0,0.0,,0,0.0,0.0,
combat,combat,0,0.0,,0,0.0,0.0,
мешок,мешок,0,0.0,,0,0.0,0.0,
hoot,hoot,0,0.0,,0,0.0,0.0,
tktimport,tktimport,0,0.0,,0,0.0,0.0,
angel,angel,0,0.0,,0,0.0,0.0,
mgear,mgear,0,0.0,,0,0.0,0.0,
halychyny,halychyny,0,0.0,,0,0.0,0.0,
саботаж,саботаж,0,0.0,,0,0.0,0.0,
gerc,gerc,0,0.0,,0,0.0,0.0,
штурмова,штурмов,0,0.0,,0,0.0,0.0,
art,art,0,0.0,,0,0.0,0.0,
слівач,слівач,0,0.0,,0,0.0,0.0,
убакс,убакс,0,0.0,,0,0.0,0.0,
specyha,specyha,0,0.0,,0,0.0,0.0,
urban,urban,0,0.0,,0,0.0,0.0,
fight,fight,0,0.0,,0,0.0,0.0,
chest,chest,0,0.0,,0,0.0,0.0,
dropdeadua,dropdeadua,0,0.0,,0,0.0,0.0,
кепки,кепк,0,0.0,,0,0.0,0.0,
kirakilla,kirakilla,0,0.0,,0,0.0,0.0,
корд,корд,0,0.0,,0,0.0,0.0,
воєнторг,воєнторг,0,0.0,,0,0.0,0.0,
cringe,cringe,0,0.0,,0,0.0,0.0,
hrushenka,hrushenka,0,0.0,,0,0.0,0.0,
special,special,0,0.0,,0,0.0,0.0,
каліста,каліст,0,0.0,,0,0.0,0.0,
uarm,uarm,0,0.0,,0,0.0,0.0,
червоно,червон,1,0.0,,0,0.0,0.0,
мвг,мвг,0,0.0,,0,0.0,0.0,
p1g,p1g,0,0.0,,0,0.0,0.0,
ukraineshop,ukraineshop,0,0.0,,0,0.0,0.0,
мілітаріст,мілітаріст,0,0.0,,0,0.0,0.0,
стяг,стяг,0,0.0,,0,0.0,0.0,
вмсу,вмсу,0,0.0,,0,0.0,0.0,
маверик,маверик,0,0.0,,0,0.0,0.0,
devil,devil,0,0.0,,0,0.0,0.0,
camoshop,camoshop,0,0.0,,0,0.0,0.0,
стилі,стилі,0,0.0,,0,0.0,0.0,
президентської,президентської,0,0.0,,0,0.0,0.0,
укр,укр,1,0.0,,0,0.0,0.0,
повітряних,повітрян,0,0.0,,0,0.0,0.0,
хімарс,хімарс,0,0.0,,0,0.0,0.0,
мувилеб,мувилеб,0,0.0,,0,0.0,0.0,
липучка,липучк,0,0.0,,0,0.0,0.0,
балаклава,балаклав,0,0.0,,0,0.0,0.0,
найкращі,найкращі,0,0.0,,0,0.0,0.0,
mtac,mtac,0,0.0,,0,0.0,0.0,
online,online,0,0.0,,0,0.0,0.0,
warrior,warrior,1,0.0,,0,0.0,0.0,
парні,парні,0,0.0,,0,0.0,0.0,
slimua,slimua,0,0.0,,0,0.0,0.0,
forward,forward,0,0.0,,0,0.0,0.0,
прапорець,прапорет^,0,0.0,,0,0.0,0.0,
honorovi,honorovi,0,0.0,,0,0.0,0.0,
vasilinciaga,vasilinciaga,0,0.0,,0,0.0,0.0,
ohueno,ohueno,0,0.0,,0,0.0,0.0,
танкової,танкової,0,0.0,,0,0.0,0.0,
рекс,рекс,0,0.0,,0,0.0,0.0,
камуфляжний,камуфляжн,0,0.0,,0,0.0,0.0,
altama,altama,0,0.0,,0,0.0,0.0,
частин,частин,2,0.0,,0,0.0,0.0,
бучі,бучі,0,0.0,,0,0.0,0.0,
товари,товар,0,0.0,,0,0.0,0.0,
uarms,uarms,0,0.0,,0,0.0,0.0,
chars,chars,0,0.0,,0,0.0,0.0,
risetopka,risetopka,0,0.0,,0,0.0,0.0,
kill,kill,0,0.0,,0,0.0,0.0,
уельсу,уельс,0,0.0,,0,0.0,0.0,
1овмбр,1овмбр,0,0.0,,0,0.0,0.0,
хентасис1,хентасис1,0,0.0,,0,0.0,0.0,
project,project,0,0.0,,0,0.0,0.0,
хрестом,хрест,0,0.0,,0,0.0,0.0,
altex,altex,0,0.0,,0,0.0,0.0,
тактичний,тактичн,2,0.0,,0,0.0,0.0,
озсп,озсп,0,0.0,,0,0.0,0.0,
donetsk,donetsk,0,0.0,,0,0.0,0.0,
lbt,lbt,0,0.0,,0,0.0,0.0,
комотек,комотек,0,0.0,,0,0.0,0.0,
opg,opg,0,0.0,,0,0.0,0.0,
good,good,0,0.0,,0,0.0,0.0,
окалела,окалел,0,0.0,,0,0.0,0.0,
coolmax,coolmax,0,0.0,,0,0.0,0.0,
плацдарм,плацдарм,0,0.0,,0,0.0,0.0,
сил,сил,0,0.0,,0,0.0,0.0,
піксель,піксел,0,0.0,,0,0.0,0.0,
серденько,серденьк,0,0.0,,0,0.0,0.0,
гарда,гард,0,0.0,,0,0.0,0.0,
gearlab,gearlab,0,0.0,,0,0.0,0.0,
fahrenheit,fahrenheit,0,0.0,,0,0.0,0.0,
los,los,0,0.0,,0,0.0,0.0,
zuev,zuev,0,0.0,,0,0.0,0.0,
gudpo,gudpo,0,0.0,,0,0.0,0.0,
корка,корк,1,0.0,,0,0.0,0.0,
ukrainian,ukrainian,0,0.0,,0,0.0,0.0,
реп,реп,0,0.0,,0,0.0,0.0,
cozzmo,cozzmo,0,0.0,,0,0.0,0.0,
patches,patches,0,0.0,,0,0.0,0.0,
clothing,clothing,0,0.0,,0,0.0,0.0,
оєбр,оєбр,0,0.0,,0,0.0,0.0,
115,115,0,0.0,,0,0.0,0.0,
againcloth,againcloth,0,0.0,,0,0.0,0.0,
дешахед,дешахед,0,0.0,,0,0.0,0.0,
хартия,харт,0,0.0,,0,0.0,0.0,
6zeros,6zeros,0,0.0,,0,0.0,0.0,
rudychwear,rudychwear,0,0.0,,0,0.0,0.0,
пропар,пропар,0,0.0,,0,0.0,0.0,
ikon,ikon,0,0.0,,0,0.0,0.0,
mar,mar,0,0.0,,0,0.0,0.0,
наколенниками,наколенник,0,0.0,,0,0.0,0.0,
marck,marck,0,0.0,,0,0.0,0.0,
collab,collab,0,0.0,,0,0.0,0.0,
wear,wear,0,0.0,,0,0.0,0.0,
karanttia,karanttia,0,0.0,,0,0.0,0.0,
greyman,greyman,0,0.0,,0,0.0,0.0,
спорт,спорт,0,0.0,,0,0.0,0.0,
дісі,дісі,0,0.0,,0,0.0,0.0,
запорожців,запорожців,0,0.0,,0,0.0,0.0,
франківська,франківськ,0,0.0,,0,0.0,0.0,
ata,ata,0,0.0,,0,0.0,0.0,
девушкой,девушк,0,0.0,,0,0.0,0.0,
українського,українськ,2,0.0,,0,0.0,0.0,
вулиці,вулиці,0,0.0,,0,0.0,0.0,
зробити,зробит,0,0.0,,0,0.0,0.0,
mbm,mbm,0,0.0,,0,0.0,0.0,
варяг,варяг,0,0.0,,0,0.0,0.0,
orkov,orkov,0,0.0,,0,0.0,0.0,
bow,bow,0,0.0,,0,0.0,0.0,
бочарова,бочаров,0,0.0,,0,0.0,0.0,
кошарище,кошарищ,0,0.0,,0,0.0,0.0,
штурмової,штурмової,0,0.0,,0,0.0,0.0,
digital,digital,0,0.0,,0,0.0,0.0,
розвідки,розвідк,1,0.0,,0,0.0,0.0,
128,128,0,0.0,,0,0.0,0.0,
ошбр,ошбр,0,0.0,,0,0.0,0.0,
twitugal,twitugal,0,0.0,,0,0.0,0.0,
raid,raid,0,0.0,,0,0.0,0.0,
войны,войн,0,0.0,,0,0.0,0.0,
сітка,сітка,0,0.0,,0,0.0,0.0,
ікс,ікс,0,0.0,,0,0.0,0.0,
груп,груп,0,0.0,,0,0.0,0.0,
рарнушка,рарнушк,0,0.0,,0,0.0,0.0,
gaydamak,gaydamak,0,0.0,,0,0.0,0.0,
ікусагамі,ікусагамі,0,0.0,,0,0.0,0.0,
clothes,clothes,0,0.0,,0,0.0,0.0,
chudova,chudova,0,0.0,,0,0.0,0.0,
skill,skill,0,0.0,,0,0.0,0.0,
gunfighter,gunfighter,0,0.0,,0,0.0,0.0,
профігруп,профігруп,0,0.0,,0,0.0,0.0,
єгерської,єгерської,1,0.0,,0,0.0,0.0,
gig,gig,0,0.0,,0,0.0,0.0,
дімапс,дімапс,0,0.0,,0,0.0,0.0,
stvl,stvl,0,0.0,,0,0.0,0.0,
vintage,vintage,0,0.0,,0,0.0,0.0,
ветеранський,ветеранськ,0,0.0,,0,0.0,0.0,
made,made,0,0.0,,0,0.0,0.0,
krammo,krammo,0,0.0,,0,0.0,0.0,
тактичні,тактичні,0,0.0,,0,0.0,0.0,
besaar,besaar,0,0.0,,0,0.0,0.0,
нато,нат,0,0.0,,0,0.0,0.0,
balakwear,balakwear,0,0.0,,0,0.0,0.0,
amphibiouspro,amphibiouspro,0,0.0,,0,0.0,0.0,
jericho,jericho,1,0.0,,0,0.0,0.0,
львів,львів,0,0.0,,0,0.0,0.0,
білий,біли,0,0.0,,0,0.0,0.0,
блакитний,блакитн,0,0.0,,0,0.0,0.0,
урочище,урочищ,0,0.0,,0,0.0,0.0,
магниформ,магниформ,0,0.0,,0,0.0,0.0,
https,https,0,0.0,,0,0.0,0.0,
фліска,фліска,0,0.0,,0,0.0,0.0,
штандарт,штандарт,0,0.0,,0,0.0,0.0,
158,158,0,0.0,,0,0.0,0.0,
coosh,coosh,0,0.0,,0,0.0,0.0,
слов,слов,0,0.0,,0,0.0,0.0,
swarm,swarm,1,0.0,,0,0.0,0.0,
fct,fct,0,0.0,,0,0.0,0.0,
fotkaart,fotkaart,0,0.0,,0,0.0,0.0,
стиль,стил,0,0.0,,0,0.0,0.0,
норд,норд,0,0.0,,0,0.0,0.0,
you,you,0,0.0,,0,0.0,0.0,
майка,майк,0,0.0,,0,0.0,0.0,
store,store,0,0.0,,0,0.0,0.0,
hood,hood,0,0.0,,0,0.0,0.0,
forces,forces,0,0.0,,0,0.0,0.0,
cgt,cgt,0,0.0,,0,0.0,0.0,
underpouch,underpouch,0,0.0,,0,0.0,0.0,
crossgo,crossgo,0,0.0,,0,0.0,0.0,
третя,трет,0,0.0,,0,0.0,0.0,
нацгвардії,нацгвардії,0,0.0,,0,0.0,0.0,
syndicate,syndicate,0,0.0,,0,0.0,0.0,
харків,харків,0,0.0,,0,0.0,0.0,
cringeprint,cringeprint,0,0.0,,0,0.0,0.0,
группа,групп,0,0.0,,0,0.0,0.0,
десантно,десантн,0,0.0,,0,0.0,0.0,
перемоги,перемог,0,0.0,,0,0.0,0.0,
oblast,oblast,0,0.0,,0,0.0,0.0,
teryx,teryx,0,0.0,,0,0.0,0.0,
foxtrot,foxtrot,0,0.0,,0,0.0,0.0,
army,army,0,0.0,,0,0.0,0.0,
цим,цим,0,0.0,,0,0.0,0.0,
like,like,0,0.0,,0,0.0,0.0,
raptor,raptor,0,0.0,,0,0.0,0.0,
одежда,одежд,0,0.0,,0,0.0,0.0,
usmanovasport,usmanovasport,0,0.0,,0,0.0,0.0,
seven,seven,0,0.0,,0,0.0,0.0,
rashguard,rashguard,0,0.0,,0,0.0,0.0,
100,100,0,0.0,,0,0.0,0.0,
100hid,100hid,0,0.0,,0,0.0,0.0,
купер,купер,0,0.0,,0,0.0,0.0,
збройних,збройн,0,0.0,,0,0.0,0.0,
gruf,gruf,0,0.0,,0,0.0,0.0,
fran,fran,0,0.0,,0,0.0,0.0,
гербом,герб,0,0.0,,0,0.0,0.0,
бооріва,боорів,0,0.0,,0,0.0,0.0,
компресійний,компресійн,0,0.0,,0,0.0,0.0,
side,side,0,0.0,,0,0.0,0.0,
taboo,taboo,0,0.0,,0,0.0,0.0,
gwear,gwear,0,0.0,,0,0.0,0.0,
пан,пан,0,0.0,,0,0.0,0.0,
темно,темн,0,0.0,,0,0.0,0.0,
підставці,підставці,0,0.0,,0,0.0,0.0,
потасовка,потасовк,0,0.0,,0,0.0,0.0,
арми,арм,0,0.0,,0,0.0,0.0,
maritime,maritime,0,0.0,,0,0.0,0.0,
камотек,камотек,0,0.0,,0,0.0,0.0,
каракурт,каракурт,0,0.0,,0,0.0,0.0,
tex,tex,0,0.0,,0,0.0,0.0,
lobotomaze,lobotomaze,0,0.0,,0,0.0,0.0,
101,101,0,0.0,,0,0.0,0.0,
hooded,hooded,0,0.0,,0,0.0,0.0,
лють,лют,1,0.0,,0,0.0,0.0,
scars,scars,0,0.0,,0,0.0,0.0,
momentum,momentum,0,0.0,,0,0.0,0.0,
статутна,статутн,0,0.0,,0,0.0,0.0,
талан,тала,0,0.0,,0,0.0,0.0,
украинцев,украинц,0,0.0,,0,0.0,0.0,
плитоноска,плитоноск,0,0.0,,0,0.0,0.0,
vlad,vlad,0,0.0,,0,0.0,0.0,
swastone,swastone,0,0.0,,0,0.0,0.0,
сбс,сбс,0,0.0,,0,0.0,0.0,
six,six,0,0.0,,0,0.0,0.0,
sleeve,sleeve,0,0.0,,0,0.0,0.0,
маскувальний,маскувальн,0,0.0,,0,0.0,0.0,
фантом,фант,0,0.0,,0,0.0,0.0,
постанова,постанов,0,0.0,,0,0.0,0.0,
dubhumans,dubhumans,0,0.0,,0,0.0,0.0,
site,site,0,0.0,,0,0.0,0.0,
запорожці,запорожці,0,0.0,,0,0.0,0.0,
free,free,0,0.0,,0,0.0,0.0,
kripak,kripak,0,0.0,,0,0.0,0.0,
softshell,softshell,0,0.0,,0,0.0,0.0,
армолайн,армолайн,0,0.0,,0,0.0,0.0,
пік,пік,0,0.0,,0,0.0,0.0,
chevrons,chevrons,0,0.0,,0,0.0,0.0,
шторм,шторм,0,0.0,,0,0.0,0.0,
хонорова,хоноров,0,0.0,,0,0.0,0.0,
profi,profi,0,0.0,,0,0.0,0.0,
uarmor,uarmor,0,0.0,,0,0.0,0.0,
берці,берці,0,0.0,,0,0.0,0.0,
spirit,spirit,0,0.0,,0,0.0,0.0,
uniforms,uniforms,0,0.0,,0,0.0,0.0,
ukrayiny,ukrayiny,0,0.0,,0,0.0,0.0,
acupat,acupat,0,0.0,,0,0.0,0.0,
ком,ком,0,0.0,,0,0.0,0.0,
salamos,salamos,0,0.0,,0,0.0,0.0,
світшот,світшот,0,0.0,,0,0.0,0.0,
believe,believe,0,0.0,,0,0.0,0.0,
