word,stem,n_terms,impressions,clicks,cost,conversions,CPA,CTR_%
terry,terry,3,3,0,0.0,0.0,inf,0.0
fresh,fresh,2,3,0,0.0,0.0,inf,0.0
friendly,friendly,2,6,0,0.0,0.0,inf,0.0
frolov,frolov,1,7,0,0.0,0.0,inf,0.0
krbk,krbk,5,64,0,0.0,0.0,inf,0.0
fromus,fromus,2,4,0,0.0,0.0,inf,0.0
frontier,frontier,1,2,0,0.0,0.0,inf,0.0
loom,loom,5,6,0,0.0,0.0,inf,0.0
fruit,fruit,5,6,0,0.0,0.0,inf,0.0
fsbn,fsbn,5,12,0,0.0,0.0,inf,0.0
fsociety,fsociety,1,1,0,0.0,0.0,inf,0.0
ftp,ftp,7,11,0,0.0,0.0,inf,0.0
awesome,awesome,5,17,0,0.0,0.0,inf,0.0
fucking,fucking,3,14,0,0.0,0.0,inf,0.0
fuckthepopulation,fuckthepopulation,1,1,0,0.0,0.0,inf,0.0
fugati,fugati,1,1,0,0.0,0.0,inf,0.0
full,full,1,1,0,0.0,0.0,inf,0.0
pink,pink,7,14,0,0.0,0.0,inf,0.0
service,service,2,2,0,0.0,0.0,inf,0.0
funeral,funeral,2,2,0,0.0,0.0,inf,0.0
funky,funky,1,7,0,0.0,0.0,inf,0.0
furfur,furfur,1,2,0,0.0,0.0,inf,0.0
furia,furia,1,2,0,0.0,0.0,inf,0.0
futbolka,futbolka,2,2,0,0.0,0.0,inf,0.0
futbolki,futbolki,1,1,0,0.0,0.0,inf,0.0
futuristic,futuristic,1,1,0,0.0,0.0,inf,0.0
visions,visions,1,1,0,0.0,0.0,inf,0.0
fzm,fzm,3,38,0,0.0,0.0,inf,0.0
meleg,meleg,1,1,0,0.0,0.0,inf,0.0
nadr,nadr,1,1,0,0.0,0.0,inf,0.0
rfi,rfi,1,1,0,0.0,0.0,inf,0.0
egyenes,egyenes,1,1,0,0.0,0.0,inf,0.0
raw,raw,3,3,0,0.0,0.0,inf,0.0
g59,g59,4,11,0,0.0,0.0,inf,0.0
g59records,g59records,1,1,0,0.0,0.0,inf,0.0
gabber,gabber,1,1,0,0.0,0.0,inf,0.0
gadyuka,gadyuka,1,2,0,0.0,0.0,inf,0.0
gagi,gagi,1,1,0,0.0,0.0,inf,0.0
galartsy,galartsy,1,1,0,0.0,0.0,inf,0.0
gangshop,gangshop,1,2,0,0.0,0.0,inf,0.0
gank,gank,1,10,0,0.0,0.0,inf,0.0
gap,gap,28,52,0,0.0,0.0,inf,0.0
голубем,голуб,6,8,0,0.0,0.0,inf,0.0
garage,garage,10,14,0,0.0,0.0,inf,0.0
garda,garda,14,91,0,0.0,0.0,inf,0.0
відгуки,відгук,7,11,0,0.0,0.0,inf,0.0
garette,garette,1,1,0,0.0,0.0,inf,0.0
garmoniya,garmoniya,1,1,0,0.0,0.0,inf,0.0
garne,garne,2,4,0,0.0,0.0,inf,0.0
garno,garno,2,3,0,0.0,0.0,inf,0.0
garrt,garrt,1,1,0,0.0,0.0,inf,0.0
gasanova,gasanova,2,4,0,0.0,0.0,inf,0.0
gasp,gasp,2,2,0,0.0,0.0,inf,0.0
gattoi,gattoi,1,2,0,0.0,0.0,inf,0.0
gazette,gazette,1,3,0,0.0,0.0,inf,0.0
gbc,gbc,1,1,0,0.0,0.0,inf,0.0
lab,lab,4,33,0,0.0,0.0,inf,0.0
geekweek,geekweek,1,2,0,0.0,0.0,inf,0.0
gen,gen,1,1,0,0.0,0.0,inf,0.0
gencrew4,gencrew4,1,1,0,0.0,0.0,inf,0.0
genderless,genderless,1,1,0,0.0,0.0,inf,0.0
seoul,seoul,1,1,0,0.0,0.0,inf,0.0
gentleman,gentleman,1,1,0,0.0,0.0,inf,0.0
george,george,1,3,0,0.0,0.0,inf,0.0
gepur,gepur,1,2,0,0.0,0.0,inf,0.0
german,german,2,14,0,0.0,0.0,inf,0.0
germanapparel,germanapparel,1,1,0,0.0,0.0,inf,0.0
ghost,ghost,9,14,0,0.0,0.0,inf,0.0
tsushima,tsushima,1,1,0,0.0,0.0,inf,0.0
ups,ups,1,12,0,0.0,0.0,inf,0.0
ghosted,ghosted,1,12,0,0.0,0.0,inf,0.0
ghostemane,ghostemane,7,25,0,0.0,0.0,inf,0.0
gift,gift,2,3,0,0.0,0.0,inf,0.0
gig,gig,2,5,0,0.0,0.0,inf,0.0
gigils,gigils,1,3,0,0.0,0.0,inf,0.0
gigmilitary,gigmilitary,1,1,0,0.0,0.0,inf,0.0
gigwear,gigwear,1,1,0,0.0,0.0,inf,0.0
giip,giip,2,4,0,0.0,0.0,inf,0.0
gildan,gildan,9,27,0,0.0,0.0,inf,0.0
heavy,heavy,6,38,0,0.0,0.0,inf,0.0
softstyle,softstyle,1,2,0,0.0,0.0,inf,0.0
gjlvjcn,gjlvjcn,1,1,0,0.0,0.0,inf,0.0
gladiator,gladiator,2,2,0,0.0,0.0,inf,0.0
glo,glo,4,6,0,0.0,0.0,inf,0.0
bear,bear,22,82,0,0.0,0.0,inf,0.0
gloomy,gloomy,1,1,0,0.0,0.0,inf,0.0
glow,glow,1,6,0,0.0,0.0,inf,0.0
gnizdo,gnizdo,1,1,0,0.0,0.0,inf,0.0
gnz,gnz,3,5,0,0.0,0.0,inf,0.0
goa,goa,2,2,0,0.0,0.0,inf,0.0
prayers,prayers,1,1,0,0.0,0.0,inf,0.0
answers,answers,1,1,0,0.0,0.0,inf,0.0
bless,bless,1,1,0,0.0,0.0,inf,0.0
gone,gone,3,5,0,0.0,0.0,inf,0.0
gods,gods,3,6,0,0.0,0.0,inf,0.0
godsmack,godsmack,1,1,0,0.0,0.0,inf,0.0
gojira,gojira,1,1,0,0.0,0.0,inf,0.0
gola,gola,1,1,0,0.0,0.0,inf,0.0
pravda,pravda,1,1,0,0.0,0.0,inf,0.0
goldi,goldi,8,24,0,0.0,0.0,inf,0.0
goldie,goldie,1,1,0,0.0,0.0,inf,0.0
goldli,goldli,1,1,0,0.0,0.0,inf,0.0
golf,golf,2,2,0,0.0,0.0,inf,0.0
fludd,fludd,1,1,0,0.0,0.0,inf,0.0
gonor,gonor,1,5,0,0.0,0.0,inf,0.0
dnipro,dnipro,1,3,0,0.0,0.0,inf,0.0
plt,plt,1,2,0,0.0,0.0,inf,0.0
днепр,днепр,25,63,0,0.0,0.0,inf,0.0
краматорск,краматорск,5,27,0,0.0,0.0,inf,0.0
goodboysclub,goodboysclub,2,32,0,0.0,0.0,inf,0.0
goodfornothing,goodfornothing,1,2,0,0.0,0.0,inf,0.0
gooska,gooska,2,3,0,0.0,0.0,inf,0.0
gordon,gordon,1,3,0,0.0,0.0,inf,0.0
gorgany,gorgany,2,6,0,0.0,0.0,inf,0.0
gorgoroth,gorgoroth,1,2,0,0.0,0.0,inf,0.0
gorillaz,gorillaz,2,2,0,0.0,0.0,inf,0.0
gorpcore,gorpcore,1,1,0,0.0,0.0,inf,0.0
gost,gost,1,3,0,0.0,0.0,inf,0.0
goth,goth,4,7,0,0.0,0.0,inf,0.0
cross,cross,2,4,0,0.0,0.0,inf,0.0
gothemshop,gothemshop,1,1,0,0.0,0.0,inf,0.0
gothic,gothic,8,32,0,0.0,0.0,inf,0.0
gou,gou,1,3,0,0.0,0.0,inf,0.0
goverla,goverla,1,5,0,0.0,0.0,inf,0.0
grailed,grailed,1,1,0,0.0,0.0,inf,0.0
grailz,grailz,7,14,0,0.0,0.0,inf,0.0
gramicci,gramicci,2,3,0,0.0,0.0,inf,0.0
gallery,gallery,2,7,0,0.0,0.0,inf,0.0
granola,granola,1,1,0,0.0,0.0,inf,0.0
graphic,graphic,7,22,0,0.0,0.0,inf,0.0
gray,gray,1,1,0,0.0,0.0,inf,0.0
greasy,greasy,3,14,0,0.0,0.0,inf,0.0
green,green,3,6,0,0.0,0.0,inf,0.0
grenzgaenger,grenzgaenger,3,12,0,0.0,0.0,inf,0.0
grey,grey,3,5,0,0.0,0.0,inf,0.0
greyfivenine,greyfivenine,1,1,0,0.0,0.0,inf,0.0
gridress,gridress,1,1,0,0.0,0.0,inf,0.0
grim,grim,1,1,0,0.0,0.0,inf,0.0
reaper,reaper,5,8,0,0.0,0.0,inf,0.0
grimey,grimey,1,2,0,0.0,0.0,inf,0.0
therapy,therapy,1,1,0,0.0,0.0,inf,0.0
groupsm,groupsm,1,2,0,0.0,0.0,inf,0.0
gruf,gruf,1,2,0,0.0,0.0,inf,0.0
grunge,grunge,4,6,0,0.0,0.0,inf,0.0
grunt,grunt,2,23,0,0.0,0.0,inf,0.0
active,active,2,3,0,0.0,0.0,inf,0.0
guards,guards,1,4,0,0.0,0.0,inf,0.0
gudu,gudu,2,3,0,0.0,0.0,inf,0.0
guess,guess,1,1,0,0.0,0.0,inf,0.0
guide,guide,1,1,0,0.0,0.0,inf,0.0
gunia,gunia,2,12,0,0.0,0.0,inf,0.0
gurd,gurd,1,3,0,0.0,0.0,inf,0.0
gver,gver,1,3,0,0.0,0.0,inf,0.0
gwear,gwear,3,109,0,0.0,0.0,inf,0.0
lviv,lviv,6,11,0,0.0,0.0,inf,0.0
gwer,gwer,1,9,0,0.0,0.0,inf,0.0
gybe,gybe,1,1,0,0.0,0.0,inf,0.0
gymbeam,gymbeam,1,4,0,0.0,0.0,inf,0.0
gymshark,gymshark,15,37,0,0.0,0.0,inf,0.0
pumper,pumper,1,1,0,0.0,0.0,inf,0.0
nirvana,nirvana,6,10,0,0.0,0.0,inf,0.0
corduroy,corduroy,1,1,0,0.0,0.0,inf,0.0
тигром,тигр,5,26,0,0.0,0.0,inf,0.0
libertas,libertas,1,1,0,0.0,0.0,inf,0.0
hail,hail,1,1,0,0.0,0.0,inf,0.0
hajime,hajime,3,3,0,0.0,0.0,inf,0.0
half,half,2,3,0,0.0,0.0,inf,0.0
price,price,1,2,0,0.0,0.0,inf,0.0
haliky,haliky,1,2,0,0.0,0.0,inf,0.0
halloween,halloween,2,2,0,0.0,0.0,inf,0.0
halva,halva,1,1,0,0.0,0.0,inf,0.0
hameleon,hameleon,1,1,0,0.0,0.0,inf,0.0
kjobenhavn,kjobenhavn,2,2,0,0.0,0.0,inf,0.0
han,han,2,2,0,0.0,0.0,inf,0.0
handmade,handmade,1,3,0,0.0,0.0,inf,0.0
handywear,handywear,2,2,0,0.0,0.0,inf,0.0
hang,hang,1,1,0,0.0,0.0,inf,0.0
ten,ten,1,1,0,0.0,0.0,inf,0.0
harajuku,harajuku,1,2,0,0.0,0.0,inf,0.0
kiev,kiev,3,4,0,0.0,0.0,inf,0.0
cafe,cafe,2,4,0,0.0,0.0,inf,0.0
hardcore,hardcore,9,20,0,0.0,0.0,inf,0.0
hardkyiv,hardkyiv,1,14,0,0.0,0.0,inf,0.0
hardstyle,hardstyle,1,1,0,0.0,0.0,inf,0.0
hardtimes,hardtimes,1,1,0,0.0,0.0,inf,0.0
hardwell,hardwell,1,1,0,0.0,0.0,inf,0.0
harley,harley,7,12,0,0.0,0.0,inf,0.0
davidson,davidson,7,12,0,0.0,0.0,inf,0.0
hart,hart,1,1,0,0.0,0.0,inf,0.0
harvest,harvest,3,11,0,0.0,0.0,inf,0.0
hasl,hasl,1,11,0,0.0,0.0,inf,0.0
hasta,hasta,1,13,0,0.0,0.0,inf,0.0
muerte,muerte,4,28,0,0.0,0.0,inf,0.0
hatebreed,hatebreed,3,3,0,0.0,0.0,inf,0.0
hatecult,hatecult,1,7,0,0.0,0.0,inf,0.0
hateshop,hateshop,1,1,0,0.0,0.0,inf,0.0
haunted,haunted,7,13,0,0.0,0.0,inf,0.0
family,family,3,6,0,0.0,0.0,inf,0.0
mound,mound,4,7,0,0.0,0.0,inf,0.0
hauntedstarbucks,hauntedstarbucks,1,1,0,0.0,0.0,inf,0.0
haus,haus,1,2,0,0.0,0.0,inf,0.0
haute,haute,1,3,0,0.0,0.0,inf,0.0
gotika,gotika,1,3,0,0.0,0.0,inf,0.0
shot,shot,3,29,0,0.0,0.0,inf,0.0
havi,havi,1,1,0,0.0,0.0,inf,0.0
fqg,fqg,1,1,0,0.0,0.0,inf,0.0
hbrb,hbrb,1,1,0,0.0,0.0,inf,0.0
hdsh,hdsh,4,22,0,0.0,0.0,inf,0.0
рівне,рівне,8,25,0,0.0,0.0,inf,0.0
headbagrv,headbagrv,1,1,0,0.0,0.0,inf,0.0
headshot,headshot,1,1,0,0.0,0.0,inf,0.0
heartbreaker,heartbreaker,1,1,0,0.0,0.0,inf,0.0
heatbag,heatbag,1,1,0,0.0,0.0,inf,0.0
heaven,heaven,2,7,0,0.0,0.0,inf,0.0
mental,mental,2,8,0,0.0,0.0,inf,0.0
жвавий,жвав,1,5,0,0.0,0.0,inf,0.0
caseoh,caseoh,1,2,0,0.0,0.0,inf,0.0
hector,hector,4,11,0,0.0,0.0,inf,0.0
hedonist,hedonist,6,16,0,0.0,0.0,inf,0.0
hektor,hektor,1,2,0,0.0,0.0,inf,0.0
energy,energy,2,3,0,0.0,0.0,inf,0.0
hellbells,hellbells,1,1,0,0.0,0.0,inf,0.0
hellfighters,hellfighters,1,1,0,0.0,0.0,inf,0.0
hellhound,hellhound,1,2,0,0.0,0.0,inf,0.0
hellraisers,hellraisers,1,1,0,0.0,0.0,inf,0.0
hells,hells,2,6,0,0.0,0.0,inf,0.0
bells,bells,1,5,0,0.0,0.0,inf,0.0
gate,gate,1,1,0,0.0,0.0,inf,0.0
hellshop,hellshop,1,2,0,0.0,0.0,inf,0.0
hellstar,hellstar,3,6,0,0.0,0.0,inf,0.0
hemp,hemp,2,3,0,0.0,0.0,inf,0.0
hey,hey,1,1,0,0.0,0.0,inf,0.0
heybecca,heybecca,1,3,0,0.0,0.0,inf,0.0
heyyasisters,heyyasisters,1,1,0,0.0,0.0,inf,0.0
hibrand,hibrand,1,3,0,0.0,0.0,inf,0.0
kojima,kojima,1,1,0,0.0,0.0,inf,0.0
hideo,hideo,1,1,0,0.0,0.0,inf,0.0
dive,dive,1,5,0,0.0,0.0,inf,0.0
high,high,3,7,0,0.0,0.0,inf,0.0
ankle,ankle,1,1,0,0.0,0.0,inf,0.0
sleektech,sleektech,1,1,0,0.0,0.0,inf,0.0
waisted,waisted,2,2,0,0.0,0.0,inf,0.0
hiich,hiich,1,2,0,0.0,0.0,inf,0.0
him,him,3,11,0,0.0,0.0,inf,0.0
himars,himars,2,2,0,0.0,0.0,inf,0.0
hircost,hircost,1,1,0,0.0,0.0,inf,0.0
hobi,hobi,1,4,0,0.0,0.0,inf,0.0
hobo,hobo,3,17,0,0.0,0.0,inf,0.0
hoboclub,hoboclub,1,1,0,0.0,0.0,inf,0.0
hochu,hochu,1,2,0,0.0,0.0,inf,0.0
hochusobitake,hochusobitake,1,1,0,0.0,0.0,inf,0.0
hoffmann,hoffmann,1,1,0,0.0,0.0,inf,0.0
hog,hog,1,1,0,0.0,0.0,inf,0.0
holacoste,holacoste,1,1,0,0.0,0.0,inf,0.0
holli,holli,1,8,0,0.0,0.0,inf,0.0
feel,feel,1,1,0,0.0,0.0,inf,0.0
undead,undead,2,3,0,0.0,0.0,inf,0.0
holymali,holymali,1,1,0,0.0,0.0,inf,0.0
home,home,6,18,0,0.0,0.0,inf,0.0
history,history,1,4,0,0.0,0.0,inf,0.0
homesick,homesick,1,2,0,0.0,0.0,inf,0.0
homme,homme,1,1,0,0.0,0.0,inf,0.0
miyake,miyake,1,1,0,0.0,0.0,inf,0.0
issey,issey,1,1,0,0.0,0.0,inf,0.0
pliss,pliss,1,1,0,0.0,0.0,inf,0.0
honorovy,honorovy,1,4,0,0.0,0.0,inf,0.0
air,air,4,6,0,0.0,0.0,inf,0.0
hood,hood,3,8,0,0.0,0.0,inf,0.0
hoodbyair,hoodbyair,1,1,0,0.0,0.0,inf,0.0
2pac,2pac,3,5,0,0.0,0.0,inf,0.0
astronaut,astronaut,1,5,0,0.0,0.0,inf,0.0
zipper,zipper,4,4,0,0.0,0.0,inf,0.0
double,double,2,2,0,0.0,0.0,inf,0.0
europe,europe,1,3,0,0.0,0.0,inf,0.0
riding,riding,1,1,0,0.0,0.0,inf,0.0
hipster,hipster,1,2,0,0.0,0.0,inf,0.0
jolly,jolly,1,1,0,0.0,0.0,inf,0.0
roger,roger,1,1,0,0.0,0.0,inf,0.0
pleasure,pleasure,1,2,0,0.0,0.0,inf,0.0
problems,problems,2,2,0,0.0,0.0,inf,0.0
represent,represent,12,32,0,0.0,0.0,inf,0.0
sk8,sk8,14,25,0,0.0,0.0,inf,0.0
stories,stories,3,10,0,0.0,0.0,inf,0.0
tarot,tarot,8,36,0,0.0,0.0,inf,0.0
with,with,7,10,0,0.0,0.0,inf,0.0
y2k,y2k,48,272,0,0.0,0.0,inf,0.0
hoodrich,hoodrich,1,8,0,0.0,0.0,inf,0.0
hooey,hooey,1,1,0,0.0,0.0,inf,0.0
hoonigan,hoonigan,1,1,0,0.0,0.0,inf,0.0
supply,supply,3,11,0,0.0,0.0,inf,0.0
horn,horn,1,38,0,0.0,0.0,inf,0.0
heroes,heroes,2,39,0,0.0,0.0,inf,0.0
hornheroes,hornheroes,1,4,0,0.0,0.0,inf,0.0
horror,horror,3,4,0,0.0,0.0,inf,0.0
hotdevil,hotdevil,2,5,0,0.0,0.0,inf,0.0
miami,miami,2,2,0,0.0,0.0,inf,0.0
hotline,hotline,1,1,0,0.0,0.0,inf,0.0
hotmamas,hotmamas,1,1,0,0.0,0.0,inf,0.0
hous,hous,1,1,0,0.0,0.0,inf,0.0
graphics,graphics,3,3,0,0.0,0.0,inf,0.0
хмельницький,хмельницьк,5,5,0,0.0,0.0,inf,0.0
housebrand,housebrand,1,1,0,0.0,0.0,inf,0.0
howar,howar,1,1,0,0.0,0.0,inf,0.0
howarstudio,howarstudio,1,21,0,0.0,0.0,inf,0.0
howitzer,howitzer,1,3,0,0.0,0.0,inf,0.0
hq4422,hq4422,1,1,0,0.0,0.0,inf,0.0
hq8135,hq8135,1,1,0,0.0,0.0,inf,0.0
hret,hret,3,13,0,0.0,0.0,inf,0.0
hrushenka,hrushenka,1,1,0,0.0,0.0,inf,0.0
http,http,1,2,0,0.0,0.0,inf,0.0
https,https,1,2,0,0.0,0.0,inf,0.0
htukfy,htukfy,1,1,0,0.0,0.0,inf,0.0
huel,huel,2,4,0,0.0,0.0,inf,0.0
huf,huf,5,6,0,0.0,0.0,inf,0.0
usa,usa,3,10,0,0.0,0.0,inf,0.0
huge,huge,1,1,0,0.0,0.0,inf,0.0
hugo,hugo,2,4,0,0.0,0.0,inf,0.0
hum,hum,1,1,0,0.0,0.0,inf,0.0
human,human,1,1,0,0.0,0.0,inf,0.0
humana,humana,1,1,0,0.0,0.0,inf,0.0
humanist,humanist,1,1,0,0.0,0.0,inf,0.0
showdown,showdown,1,1,0,0.0,0.0,inf,0.0
hunt,hunt,1,1,0,0.0,0.0,inf,0.0
hunter,hunter,4,6,0,0.0,0.0,inf,0.0
hupnari,hupnari,1,1,0,0.0,0.0,inf,0.0
hurley,hurley,1,1,0,0.0,0.0,inf,0.0
hurts,hurts,1,1,0,0.0,0.0,inf,0.0
husl,husl,2,17,0,0.0,0.0,inf,0.0
husle,husle,1,2,0,0.0,0.0,inf,0.0
husll,husll,8,189,0,0.0,0.0,inf,0.0
hussl,hussl,1,19,0,0.0,0.0,inf,0.0
hussle,hussle,1,4,0,0.0,0.0,inf,0.0
hut,hut,1,1,0,0.0,0.0,inf,0.0
hydi,hydi,1,1,0,0.0,0.0,inf,0.0
hygge,hygge,2,30,0,0.0,0.0,inf,0.0
hypelabs,hypelabs,1,1,0,0.0,0.0,inf,0.0
hyper,hyper,1,1,0,0.0,0.0,inf,0.0
hyperboloid,hyperboloid,1,1,0,0.0,0.0,inf,0.0
hyraw,hyraw,2,3,0,0.0,0.0,inf,0.0
hysta,hysta,1,1,0,0.0,0.0,inf,0.0
hysteric,hysteric,7,10,0,0.0,0.0,inf,0.0
glamour,glamour,7,10,0,0.0,0.0,inf,0.0
girlfriend,girlfriend,1,2,0,0.0,0.0,inf,0.0
kneel,kneel,1,1,0,0.0,0.0,inf,0.0
only,only,4,11,0,0.0,0.0,inf,0.0
ghosts,ghosts,1,5,0,0.0,0.0,inf,0.0
see,see,2,10,0,0.0,0.0,inf,0.0
iamrebel,iamrebel,1,8,0,0.0,0.0,inf,0.0
iamriotdivision,iamriotdivision,1,1,0,0.0,0.0,inf,0.0
iaskravo,iaskravo,1,2,0,0.0,0.0,inf,0.0
ibis,ibis,1,1,0,0.0,0.0,inf,0.0
ice,ice,4,5,0,0.0,0.0,inf,0.0
nine,nine,15,55,0,0.0,0.0,inf,0.0
kills,kills,1,1,0,0.0,0.0,inf,0.0
iceman,iceman,4,6,0,0.0,0.0,inf,0.0
couture,couture,6,65,0,0.0,0.0,inf,0.0
icono,icono,2,3,0,0.0,0.0,inf,0.0
frans,frans,2,2,0,0.0,0.0,inf,0.0
iets,iets,2,2,0,0.0,0.0,inf,0.0
was,was,1,1,0,0.0,0.0,inf,0.0
six,six,15,103,0,0.0,0.0,inf,0.0
if0721,if0721,1,1,0,0.0,0.0,inf,0.0
ifsixwasnine,ifsixwasnine,1,1,0,0.0,0.0,inf,0.0
ignea,ignea,1,1,0,0.0,0.0,inf,0.0
ii1306,ii1306,1,1,0,0.0,0.0,inf,0.0
ij7055,ij7055,1,2,0,0.0,0.0,inf,0.0
illuminati,illuminati,1,1,0,0.0,0.0,inf,0.0
impact,impact,2,5,0,0.0,0.0,inf,0.0
imperial,imperial,1,3,0,0.0,0.0,inf,0.0
impericon,impericon,1,3,0,0.0,0.0,inf,0.0
extremo,extremo,1,1,0,0.0,0.0,inf,0.0
flames,flames,2,2,0,0.0,0.0,inf,0.0
independent,independent,5,9,0,0.0,0.0,inf,0.0
truck,truck,1,1,0,0.0,0.0,inf,0.0
indian,indian,1,1,0,0.0,0.0,inf,0.0
indiwd,indiwd,1,2,0,0.0,0.0,inf,0.0
indoorclo,indoorclo,1,9,0,0.0,0.0,inf,0.0
indra,indra,2,45,0,0.0,0.0,inf,0.0
inette,inette,1,1,0,0.0,0.0,inf,0.0
infant,infant,3,8,0,0.0,0.0,inf,0.0
annihilator,annihilator,3,8,0,0.0,0.0,inf,0.0
infasem,infasem,1,1,0,0.0,0.0,inf,0.0
insideu,insideu,1,1,0,0.0,0.0,inf,0.0
inspiradora,inspiradora,3,6,0,0.0,0.0,inf,0.0
instagram,instagram,3,3,0,0.0,0.0,inf,0.0
intelegentoff,intelegentoff,2,4,0,0.0,0.0,inf,0.0
ltd,ltd,2,2,0,0.0,0.0,inf,0.0
intertex,intertex,1,1,0,0.0,0.0,inf,0.0
intertop,intertop,1,3,0,0.0,0.0,inf,0.0
into,into,1,1,0,0.0,0.0,inf,0.0
intruder,intruder,1,3,0,0.0,0.0,inf,0.0
ion,ion,2,18,0,0.0,0.0,inf,0.0
fist,fist,2,5,0,0.0,0.0,inf,0.0
iron,iron,7,12,0,0.0,0.0,inf,0.0
maiden,maiden,4,6,0,0.0,0.0,inf,0.0
panda,panda,1,1,0,0.0,0.0,inf,0.0
ishalife,ishalife,1,2,0,0.0,0.0,inf,0.0
isld,isld,1,4,0,0.0,0.0,inf,0.0
issaya,issaya,1,1,0,0.0,0.0,inf,0.0
issl,issl,1,5,0,0.0,0.0,inf,0.0
iuter,iuter,1,1,0,0.0,0.0,inf,0.0
ivnva,ivnva,1,5,0,0.0,0.0,inf,0.0
ivor,ivor,1,1,0,0.0,0.0,inf,0.0
ix1252,ix1252,1,2,0,0.0,0.0,inf,0.0
iy2245,iy2245,1,1,0,0.0,0.0,inf,0.0
izzi,izzi,1,1,0,0.0,0.0,inf,0.0
izzy,izzy,2,3,0,0.0,0.0,inf,0.0
cook,cook,1,2,0,0.0,0.0,inf,0.0
jaceyjace,jaceyjace,1,7,0,0.0,0.0,inf,0.0
jones,jones,2,2,0,0.0,0.0,inf,0.0
jaded,jaded,7,10,0,0.0,0.0,inf,0.0
monster,monster,4,7,0,0.0,0.0,inf,0.0
jaizowear,jaizowear,1,1,0,0.0,0.0,inf,0.0
janko,janko,1,1,0,0.0,0.0,inf,0.0
japan,japan,3,6,0,0.0,0.0,inf,0.0
japanese,japanese,1,4,0,0.0,0.0,inf,0.0
jaxet,jaxet,1,1,0,0.0,0.0,inf,0.0
jcook,jcook,1,1,0,0.0,0.0,inf,0.0
jellyfish,jellyfish,1,7,0,0.0,0.0,inf,0.0
jersey,jersey,2,2,0,0.0,0.0,inf,0.0
jester,jester,1,1,0,0.0,0.0,inf,0.0
jesus,jesus,3,14,0,0.0,0.0,inf,0.0
jitsu,jitsu,3,5,0,0.0,0.0,inf,0.0
jew,jew,1,1,0,0.0,0.0,inf,0.0
jhk,jhk,1,6,0,0.0,0.0,inf,0.0
jhoods,jhoods,1,3,0,0.0,0.0,inf,0.0
jinsovik,jinsovik,1,2,0,0.0,0.0,inf,0.0
jiu,jiu,2,4,0,0.0,0.0,inf,0.0
jjxx,jjxx,1,1,0,0.0,0.0,inf,0.0
jnco,jnco,2,6,0,0.0,0.0,inf,0.0
large,large,1,1,0,0.0,0.0,inf,0.0
extra,extra,1,1,0,0.0,0.0,inf,0.0
blaze,blaze,1,1,0,0.0,0.0,inf,0.0
jojo,jojo,1,1,0,0.0,0.0,inf,0.0
jolybell,jolybell,1,22,0,0.0,0.0,inf,0.0
joma,joma,1,1,0,0.0,0.0,inf,0.0
joodie,joodie,1,2,0,0.0,0.0,inf,0.0
jordan,jordan,10,17,0,0.0,0.0,inf,0.0
travis,travis,3,4,0,0.0,0.0,inf,0.0
scott,scott,5,6,0,0.0,0.0,inf,0.0
gfx,gfx,1,1,0,0.0,0.0,inf,0.0
ovs,ovs,1,1,0,0.0,0.0,inf,0.0
brk,brk,1,1,0,0.0,0.0,inf,0.0
jotter,jotter,1,8,0,0.0,0.0,inf,0.0
judas,judas,1,1,0,0.0,0.0,inf,0.0
priest,priest,1,1,0,0.0,0.0,inf,0.0
judo,judo,2,2,0,0.0,0.0,inf,0.0
juggernaut,juggernaut,1,2,0,0.0,0.0,inf,0.0
jul,jul,1,2,0,0.0,0.0,inf,0.0
ito,ito,1,2,0,0.0,0.0,inf,0.0
junji,junji,1,2,0,0.0,0.0,inf,0.0
k1x,k1x,1,1,0,0.0,0.0,inf,0.0
kabanchi,kabanchi,1,2,0,0.0,0.0,inf,0.0
kaft,kaft,1,1,0,0.0,0.0,inf,0.0
kaia,kaia,1,1,0,0.0,0.0,inf,0.0
kakakula,kakakula,1,6,0,0.0,0.0,inf,0.0
kali,kali,3,7,0,0.0,0.0,inf,0.0
kanonenfieber,kanonenfieber,1,1,0,0.0,0.0,inf,0.0
kanzler,kanzler,1,1,0,0.0,0.0,inf,0.0
kaotiko,kaotiko,1,1,0,0.0,0.0,inf,0.0
kapkan,kapkan,3,16,0,0.0,0.0,inf,0.0
kappa,kappa,5,10,0,0.0,0.0,inf,0.0
kapsula,kapsula,1,3,0,0.0,0.0,inf,0.0
kaptsova,kaptsova,1,3,0,0.0,0.0,inf,0.0
karakurt,karakurt,1,7,0,0.0,0.0,inf,0.0
kari,kari,1,1,0,0.0,0.0,inf,0.0
karl,karl,5,8,0,0.0,0.0,inf,0.0
kani,kani,2,5,0,0.0,0.0,inf,0.0
noire,noire,2,9,0,0.0,0.0,inf,0.0
karma,karma,2,12,0,0.0,0.0,inf,0.0
karna,karna,1,3,0,0.0,0.0,inf,0.0
kashalot,kashalot,1,2,0,0.0,0.0,inf,0.0
kasta,kasta,1,9,0,0.0,0.0,inf,0.0
katelab,katelab,2,6,0,0.0,0.0,inf,0.0
katja,katja,2,8,0,0.0,0.0,inf,0.0
katrin,katrin,1,1,0,0.0,0.0,inf,0.0
katseye,katseye,1,2,0,0.0,0.0,inf,0.0
kcd,kcd,1,1,0,0.0,0.0,inf,0.0
