Campaign,Ad_group,Search_term,Network,Impressions,Clicks,Cost,Conversions
Merchant_Shopping,Всі товари,дурнев шоп сайт,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,дурнєв шоп,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,душніла футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,дшв прапор,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,дшв футболка,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,дід шинобі мерч,SEARCH,10,0,0.0,0.0
Merchant_Shopping,Всі товари,емблема дснс,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,енот футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ерд зипка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ерд худи,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,етно худі,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,жадан футболки,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,жадан і собаки мерч,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,жадан і собаки футболка,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,женская толстовка на молнии купить украина,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,женские спортивные штаны,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,женские худи с капюшоном,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,женские худи с принтом,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,женские штаны kappa,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,женский спортивный костюм черный,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,женский худи с капюшоном,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,женское худи,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,женское худи оверсайз,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,жіноча толстовка на блискавці,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,жіноче зіп худі,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,жіноче худі,SEARCH,14,0,0.0,0.0
Merchant_Shopping,Всі товари,жіноче худі з принтом,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,жіноче худі на блискавці,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,жіноче худі оверсайз,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночий одяг,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі військові футболки,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі спортивні шорти,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі спортивні штани,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі спортивні штани найк,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі спортивні штани широкі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі теплі спортивні штани,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі худі,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі худі з принтом,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі худі купити,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі худі на замку,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі штани,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,жіночі штани плащівка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,з днем гур,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,забой,SEARCH,11,0,0.0,0.0
Merchant_Shopping,Всі товари,забой укр,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,забой футболки,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,заказати прапор,SEARCH,11,0,0.0,0.0
Merchant_Shopping,Всі товари,заказати прапор бригади,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,заказати прапор україни,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать зипку,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать кофту с принтом,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать одежду,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать прапор,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать свитшот с принтом украина,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать флаг,SEARCH,21,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать флаг с фотографией,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать флаг со своим дизайном,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать флаги,SEARCH,12,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать худи с принтом,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,заказать худи со своим принтом,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,заколот бренд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,заколот магазин,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,заколот одяг,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,заколот футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,заколот худі,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,закохувати бренд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,залізний вовк сайт,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,замовити прапор,SEARCH,95,0,0.0,0.0
Merchant_Shopping,Всі товари,замовити прапор бригади,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,замовити прапор з власним дизайном,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,замовити прапор з фото,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,замовити прапор з фотографією,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,замовити прапор під замовлення,SEARCH,49,0,0.0,0.0
Merchant_Shopping,Всі товари,замовити прапори,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,замовити флаг,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,замовити худі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,замовлення прапорів,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,заправлена футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зара,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зара спортивные штаны,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зара штани,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,захід магазин прапорів,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,звания дснс,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зелене худі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зелене худі чоловіче,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зеленый худи мужской,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зелёное худи,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зеро фокстрот,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зимние спортивные штаны мужские,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зимние штани,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зимние штаны мужские,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зимні штани,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зимові кофти чоловічі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зимові худі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зимові штани,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,зип кофта,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зип кофта мужская,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худди,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи erd,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи vans,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи xs,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи y2k,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи для подростков,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи ерд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи женская,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи женское,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи жіночі,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи мужская,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи мужские,SEARCH,15,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи мужские брендовые,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи на молнии,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи нефор,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи оверсайз,SEARCH,14,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи оверсайз мужские,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи оверсайз с принтом,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи с капюшоном,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи с принтом на спине,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи с черепом,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи скелет,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи сп компани,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи стафф,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи у2к,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи украина,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи халики,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зип худи черный,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипики,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка,SEARCH,41,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка mastermind,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка tnf,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка y2k,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка бершка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка для мальчика,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка ерд,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка женская,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка женская купить,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка женская оверсайз,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка купить,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка купить украина,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка манто,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка мужская,SEARCH,14,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка мужская на молнии,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка мужская оверсайз,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка оверсайз,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка олх,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка с принтом,SEARCH,12,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка свастон,SEARCH,11,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка спаси и сохрани,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка стафф,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка тим спирит,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка худи,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка худі,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка черная,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипка чоловіча,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипки,SEARCH,16,0,0.0,0.0
Merchant_Shopping,Всі товари,зипки y2k,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зипки мужские,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,зипки на осень,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,зипку купить,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зиппер мужской,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зипхуди купить,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зла мавка лонгслів,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зла мавка мерч,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,знак донецкая область,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,знак дснс,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,знамена,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,значок медика,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,знов зійде сонце худі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зохо,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,зохо худи,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зробити прапор,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зсу футболка,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зсу худі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зубрик,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зуді,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп кофта,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп кофта чоловіча,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі y2k,SEARCH,10,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі жіноче оверсайз,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі жіноче укорочене,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі жіночі,SEARCH,13,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі купити,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі оверсайз,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі оверсайз жіночі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі фліс,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі чоловіча,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі чоловічі брендові,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі чоловічі з принтом,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зіп худі чорне,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка,SEARCH,29,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка chrome hearts,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка для підлітка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка жіноча,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка жіноча найк,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка жіноча оверсайз,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка купити,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка оверсайз,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка олх,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка стон айленд оригинал,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка худі,SEARCH,14,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка худі жіноча,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка чоловіча,SEARCH,25,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпка чоловіча оверсайз,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпки жіночі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпки чоловічі,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпкі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,зіпхуді,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,и шо ты воевал футболка,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,иду на вы футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,интернет магазин вещей украина,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,интроверт футболка,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,исландия шоп,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,к 2 мерч,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,к2 мерч,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,кабанчи,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кабанчи одяг,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,кабанчі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кабинетные флаги,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,кав эмпт,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,как узнать свой размер одежды по росту и весу,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,капсула одяг,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,капюшонки мужские,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,каратель мерч,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,карна мерч,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,карна футболка,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,картель 13 одежда,SEARCH,7,0,0.0,0.0
Merchant_Shopping,Всі товари,картина азов,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,картина военная,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,картина донецкая область,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,картина по номерам стелла донецкая область,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,картина пожарный,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,картинка азов,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кастом кофты,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,кастом худі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кастомная кофта,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кастомний одяг,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,кастомное худи,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кастомные футболки украина,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кастомные худи,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,качественные футболки с принтом,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кашалот магазин,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кенгурушка жіноча,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кентпакет,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,кентпакет футболка,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,кепка riot division,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,кепка гур,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кепка дснс,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,киевский режим футболка,SEARCH,20,0,0.0,0.0
Merchant_Shopping,Всі товари,киевский режим футболка синдикат,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,киівський режим,SEARCH,13,0,0.0,0.0
Merchant_Shopping,Всі товари,киівський режим футболка,SEARCH,6,0,0.0,0.0
Merchant_Shopping,Всі товари,київський режим мерч,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,київський режим футболка,SEARCH,33,0,0.0,0.0
Merchant_Shopping,Всі товари,київський режим худі,SEARCH,8,0,0.0,0.0
Merchant_Shopping,Всі товари,класні худі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,класні чоловічі футболки,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,классические штаны мужские,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ковалевский шоп,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,ковалевський шоп,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,ковти,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,козацька корогва,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,козацький прапор,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,кокарда дснс,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,колаборації українських брендів,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,колекції,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,коловорот магазин,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,колінс,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,комбідрук,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,компани груп,SEARCH,93,0,0.0,0.0
Merchant_Shopping,Всі товари,компани груп кофта,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,компани груп одяг,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,компани груп сайт,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,компани груп тим,SEARCH,12,0,0.0,0.0
Merchant_Shopping,Всі товари,компани груп футболка,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,компани груп худи,SEARCH,11,0,0.0,0.0
Merchant_Shopping,Всі товари,компани групп,SEARCH,13,0,0.0,0.0
Merchant_Shopping,Всі товари,компани групп худи,SEARCH,11,0,0.0,0.0
Merchant_Shopping,Всі товари,компанигруп,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,компані груп,SEARCH,32,0,0.0,0.0
Merchant_Shopping,Всі товари,компані груп одяг,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,компані груп тім,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,компані груп футболка,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,компані груп футболки,SEARCH,27,0,0.0,0.0
Merchant_Shopping,Всі товари,компані груп худі,SEARCH,24,0,0.0,0.0
Merchant_Shopping,Всі товари,компанія груп,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,комплект шевронів дснс,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кому вниз футболка,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,коргва,SEARCH,40,0,0.0,0.0
Merchant_Shopping,Всі товари,коричневе худі,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,корогва купити,SEARCH,29,0,0.0,0.0
Merchant_Shopping,Всі товари,корогва магазин,SEARCH,10,0,0.0,0.0
Merchant_Shopping,Всі товари,корогва прапор,SEARCH,19,0,0.0,0.0
Merchant_Shopping,Всі товари,корогва сайт,SEARCH,89,0,0.0,0.0
Merchant_Shopping,Всі товари,коругва,SEARCH,21,0,0.0,0.0
Merchant_Shopping,Всі товари,костюм ветеран,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,костюм мужской с широкими брюками,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,костюм сапера,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,костюм спортивний жіночий,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,костюм спортивний чоловічий,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,костюм тактический,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,котофляж,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта,SEARCH,16,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта 3 ошб,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта affliction,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта alpha industries,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта company group,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта dragon money,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта good boys club,SEARCH,15,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта hummer,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта i like to sleep,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта m8l8th,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта nord division,SEARCH,11,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта optimus gang,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта pubg,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта staff,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта sva stone,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта svastone,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта ukraine,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта vans,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта venum,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта vetements,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта warrior,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта warrior на спине,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта аватар,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта адидас,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта адідас женская,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта аниме,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта ауе,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта батал,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,кофта бед бой,SEARCH,1,0,0.0,0.0
