word,stem,n_terms,impressions,clicks,cost,conversions,CPA,CTR_%
nixsport,nixsport,1,1,0,0.0,0.0,inf,0.0
authority,authority,1,3,0,0.0,0.0,inf,0.0
gletcher,gletcher,1,3,0,0.0,0.0,inf,0.0
guts,guts,1,7,0,0.0,0.0,inf,0.0
glory,glory,2,9,0,0.0,0.0,inf,0.0
idols,idols,3,21,0,0.0,0.0,inf,0.0
knife,knife,2,7,0,0.0,0.0,inf,0.0
other,other,2,4,0,0.0,0.0,inf,0.0
name,name,2,4,0,0.0,0.0,inf,0.0
tolerance,tolerance,3,13,0,0.0,0.0,inf,0.0
noah,noah,1,1,0,0.0,0.0,inf,0.0
nobility,nobility,1,1,0,0.0,0.0,inf,0.0
nobrand,nobrand,1,5,0,0.0,0.0,inf,0.0
depression,depression,2,4,0,0.0,0.0,inf,0.0
nocturnal,nocturnal,2,4,0,0.0,0.0,inf,0.0
nohuman,nohuman,1,2,0,0.0,0.0,inf,0.0
noize,noize,5,12,0,0.0,0.0,inf,0.0
mortum,mortum,4,48,0,0.0,0.0,inf,0.0
nokturnal,nokturnal,4,48,0,0.0,0.0,inf,0.0
lunar,lunar,1,1,0,0.0,0.0,inf,0.0
poetry,poetry,1,1,0,0.0,0.0,inf,0.0
nolimits,nolimits,2,8,0,0.0,0.0,inf,0.0
non,non,2,6,0,0.0,0.0,inf,0.0
nonsense,nonsense,2,2,0,0.0,0.0,inf,0.0
norba,norba,1,5,0,0.0,0.0,inf,0.0
nordglanz,nordglanz,1,9,0,0.0,0.0,inf,0.0
nordic,nordic,3,3,0,0.0,0.0,inf,0.0
nordiccraft,nordiccraft,1,1,0,0.0,0.0,inf,0.0
nordik,nordik,1,1,0,0.0,0.0,inf,0.0
norge,norge,1,2,0,0.0,0.0,inf,0.0
north,north,20,44,0,0.0,0.0,inf,0.0
nosferatu,nosferatu,1,2,0,0.0,0.0,inf,0.0
nosi,nosi,1,3,0,0.0,0.0,inf,0.0
nostress,nostress,1,1,0,0.0,0.0,inf,0.0
basement,basement,1,1,0,0.0,0.0,inf,0.0
boring,boring,1,1,0,0.0,0.0,inf,0.0
madame,madame,4,7,0,0.0,0.0,inf,0.0
notaboo,notaboo,1,1,0,0.0,0.0,inf,0.0
thieves,thieves,1,1,0,0.0,0.0,inf,0.0
but,but,1,1,0,0.0,0.0,inf,0.0
nowhere,nowhere,1,6,0,0.0,0.0,inf,0.0
die,die,2,9,0,0.0,0.0,inf,0.0
hope,hope,2,8,0,0.0,0.0,inf,0.0
nova,nova,1,1,0,0.0,0.0,inf,0.0
noveske,noveske,1,2,0,0.0,0.0,inf,0.0
sho,sho,2,13,0,0.0,0.0,inf,0.0
nude,nude,3,11,0,0.0,0.0,inf,0.0
barcelona,barcelona,1,1,0,0.0,0.0,inf,0.0
number,number,6,14,0,0.0,0.0,inf,0.0
nuof,nuof,3,8,0,0.0,0.0,inf,0.0
nyogthaeblisz,nyogthaeblisz,1,2,0,0.0,0.0,inf,0.0
neill,neill,2,16,0,0.0,0.0,inf,0.0
stin,stin,1,1,0,0.0,0.0,inf,0.0
torvald,torvald,1,1,0,0.0,0.0,inf,0.0
wow,wow,1,1,0,0.0,0.0,inf,0.0
nation,nation,1,3,0,0.0,0.0,inf,0.0
oathbreaker,oathbreaker,1,3,0,0.0,0.0,inf,0.0
oberig,oberig,3,45,0,0.0,0.0,inf,0.0
obey,obey,8,21,0,0.0,0.0,inf,0.0
obituary,obituary,1,1,0,0.0,0.0,inf,0.0
objectx,objectx,1,1,0,0.0,0.0,inf,0.0
oblik,oblik,1,1,0,0.0,0.0,inf,0.0
obscura,obscura,1,5,0,0.0,0.0,inf,0.0
obzor,obzor,1,2,0,0.0,0.0,inf,0.0
khm,khm,1,2,0,0.0,0.0,inf,0.0
отзывы,отзыв,2,9,0,0.0,0.0,inf,0.0
plaza,plaza,1,1,0,0.0,0.0,inf,0.0
wom,wom,1,1,0,0.0,0.0,inf,0.0
oceanclo,oceanclo,1,8,0,0.0,0.0,inf,0.0
ocen,ocen,1,2,0,0.0,0.0,inf,0.0
ochi,ochi,1,1,0,0.0,0.0,inf,0.0
octagon,octagon,1,1,0,0.0,0.0,inf,0.0
odf,odf,1,1,0,0.0,0.0,inf,0.0
odin,odin,6,26,0,0.0,0.0,inf,0.0
originals,originals,6,24,0,0.0,0.0,inf,0.0
odintsova,odintsova,1,2,0,0.0,0.0,inf,0.0
odizh,odizh,1,1,0,0.0,0.0,inf,0.0
ofc,ofc,1,2,0,0.0,0.0,inf,0.0
off,off,19,29,0,0.0,0.0,inf,0.0
basquiat,basquiat,2,3,0,0.0,0.0,inf,0.0
scan,scan,1,1,0,0.0,0.0,inf,0.0
arrow,arrow,1,1,0,0.0,0.0,inf,0.0
ofmd,ofmd,1,1,0,0.0,0.0,inf,0.0
pushka,pushka,2,8,0,0.0,0.0,inf,0.0
ogon,ogon,1,5,0,0.0,0.0,inf,0.0
ogonek,ogonek,1,1,0,0.0,0.0,inf,0.0
ohdamn,ohdamn,1,1,0,0.0,0.0,inf,0.0
ohueno,ohueno,5,45,0,0.0,0.0,inf,0.0
ojo,ojo,1,3,0,0.0,0.0,inf,0.0
okami,okami,1,1,0,0.0,0.0,inf,0.0
okean,okean,1,1,0,0.0,0.0,inf,0.0
okeysho,okeysho,1,1,0,0.0,0.0,inf,0.0
okvi,okvi,1,1,0,0.0,0.0,inf,0.0
old,old,13,53,0,0.0,0.0,inf,0.0
place,place,1,1,0,0.0,0.0,inf,0.0
democracy,democracy,1,2,0,0.0,0.0,inf,0.0
school,school,9,48,0,0.0,0.0,inf,0.0
sva,sva,12,492,0,0.0,0.0,inf,0.0
oldos,oldos,1,1,0,0.0,0.0,inf,0.0
oliver,oliver,1,1,0,0.0,0.0,inf,0.0
olivka,olivka,1,1,0,0.0,0.0,inf,0.0
vif,vif,1,1,0,0.0,0.0,inf,0.0
oliz,oliz,1,3,0,0.0,0.0,inf,0.0
ololol,ololol,1,1,0,0.0,0.0,inf,0.0
olulu,olulu,1,1,0,0.0,0.0,inf,0.0
olx,olx,8,19,0,0.0,0.0,inf,0.0
olymp,olymp,1,1,0,0.0,0.0,inf,0.0
omanko,omanko,1,1,0,0.0,0.0,inf,0.0
omirad,omirad,1,2,0,0.0,0.0,inf,0.0
cloud,cloud,2,3,0,0.0,0.0,inf,0.0
outfit,outfit,3,5,0,0.0,0.0,inf,0.0
onda,onda,4,8,0,0.0,0.0,inf,0.0
andar,andar,4,8,0,0.0,0.0,inf,0.0
eyed,eyed,1,1,0,0.0,0.0,inf,0.0
oni,oni,1,1,0,0.0,0.0,inf,0.0
left,left,2,4,0,0.0,0.0,inf,0.0
alive,alive,1,3,0,0.0,0.0,inf,0.0
onlyscam,onlyscam,1,4,0,0.0,0.0,inf,0.0
onmyfeet,onmyfeet,1,1,0,0.0,0.0,inf,0.0
opeth,opeth,1,1,0,0.0,0.0,inf,0.0
opg,opg,2,2,0,0.0,0.0,inf,0.0
opium,opium,15,44,0,0.0,0.0,inf,0.0
opshop,opshop,1,1,0,0.0,0.0,inf,0.0
optimusgang,optimusgang,3,23,0,0.0,0.0,inf,0.0
optov,optov,1,3,0,0.0,0.0,inf,0.0
orchid,orchid,1,1,0,0.0,0.0,inf,0.0
orcteryx,orcteryx,1,13,0,0.0,0.0,inf,0.0
ordana,ordana,1,1,0,0.0,0.0,inf,0.0
orgasm,orgasm,1,3,0,0.0,0.0,inf,0.0
donor,donor,1,3,0,0.0,0.0,inf,0.0
бирка,бирк,4,4,0,0.0,0.0,inf,0.0
серега,серег,1,3,0,0.0,0.0,inf,0.0
шуруп,шуруп,1,3,0,0.0,0.0,inf,0.0
orner,orner,1,5,0,0.0,0.0,inf,0.0
osakl,osakl,1,1,0,0.0,0.0,inf,0.0
oska,oska,1,5,0,0.0,0.0,inf,0.0
oslo,oslo,2,92,0,0.0,0.0,inf,0.0
osok,osok,1,1,0,0.0,0.0,inf,0.0
ostin,ostin,1,1,0,0.0,0.0,inf,0.0
otaku,otaku,1,1,0,0.0,0.0,inf,0.0
otricala,otricala,2,10,0,0.0,0.0,inf,0.0
legacy,legacy,1,1,0,0.0,0.0,inf,0.0
drape,drape,1,1,0,0.0,0.0,inf,0.0
our,our,2,3,0,0.0,0.0,inf,0.0
cocktail,cocktail,1,1,0,0.0,0.0,inf,0.0
ouroboros,ouroboros,3,8,0,0.0,0.0,inf,0.0
outfofame,outfofame,1,2,0,0.0,0.0,inf,0.0
outsiders,outsiders,1,1,0,0.0,0.0,inf,0.0
outventure,outventure,2,2,0,0.0,0.0,inf,0.0
overvest,overvest,2,9,0,0.0,0.0,inf,0.0
loveless,loveless,1,3,0,0.0,0.0,inf,0.0
owi,owi,1,1,0,0.0,0.0,inf,0.0
owow,owow,1,1,0,0.0,0.0,inf,0.0
oxxxymiron,oxxxymiron,1,1,0,0.0,0.0,inf,0.0
oxxxyshop,oxxxyshop,1,11,0,0.0,0.0,inf,0.0
ozoshi,ozoshi,1,1,0,0.0,0.0,inf,0.0
osbourne,osbourne,1,5,0,0.0,0.0,inf,0.0
ozzy,ozzy,2,6,0,0.0,0.0,inf,0.0
p1sun,p1sun,2,18,0,0.0,0.0,inf,0.0
p48,p48,1,1,0,0.0,0.0,inf,0.0
dnm,dnm,1,2,0,0.0,0.0,inf,0.0
pace,pace,1,1,0,0.0,0.0,inf,0.0
packotek,packotek,1,1,0,0.0,0.0,inf,0.0
pad,pad,1,1,0,0.0,0.0,inf,0.0
painboy,painboy,1,1,0,0.0,0.0,inf,0.0
painkiller,painkiller,3,4,0,0.0,0.0,inf,0.0
painter,painter,1,1,0,0.0,0.0,inf,0.0
palace,palace,6,8,0,0.0,0.0,inf,0.0
skateboards,skateboards,2,2,0,0.0,0.0,inf,0.0
pale,pale,1,1,0,0.0,0.0,inf,0.0
swiss,swiss,1,4,0,0.0,0.0,inf,0.0
paleface,paleface,1,4,0,0.0,0.0,inf,0.0
palm,palm,9,16,0,0.0,0.0,inf,0.0
реплика,реплик,2,4,0,0.0,0.0,inf,0.0
pan,pan,1,1,0,0.0,0.0,inf,0.0
nie,nie,1,1,0,0.0,0.0,inf,0.0
sta,sta,1,1,0,0.0,0.0,inf,0.0
pangaia,pangaia,3,3,0,0.0,0.0,inf,0.0
tracksuits,tracksuits,1,1,0,0.0,0.0,inf,0.0
paragon,paragon,1,3,0,0.0,0.0,inf,0.0
pantalones,pantalones,1,3,0,0.0,0.0,inf,0.0
pantaloni,pantaloni,1,1,0,0.0,0.0,inf,0.0
pantera,pantera,2,2,0,0.0,0.0,inf,0.0
swag,swag,4,5,0,0.0,0.0,inf,0.0
pia,pia,1,1,0,0.0,0.0,inf,0.0
papa,papa,2,2,0,0.0,0.0,inf,0.0
roach,roach,1,1,0,0.0,0.0,inf,0.0
papahapa,papahapa,1,4,0,0.0,0.0,inf,0.0
papaya,papaya,3,5,0,0.0,0.0,inf,0.0
pappahapa,pappahapa,9,21,0,0.0,0.0,inf,0.0
parachute,parachute,1,2,0,0.0,0.0,inf,0.0
nyc,nyc,1,2,0,0.0,0.0,inf,0.0
paradise,paradise,2,3,0,0.0,0.0,inf,0.0
parallel,parallel,1,2,0,0.0,0.0,inf,0.0
50th,50th,1,2,0,0.0,0.0,inf,0.0
parallel50th,parallel50th,1,2,0,0.0,0.0,inf,0.0
paranoid,paranoid,4,7,0,0.0,0.0,inf,0.0
advisory,advisory,2,2,0,0.0,0.0,inf,0.0
parental,parental,2,2,0,0.0,0.0,inf,0.0
content,content,1,1,0,0.0,0.0,inf,0.0
expl,expl,1,1,0,0.0,0.0,inf,0.0
parkkaron,parkkaron,1,1,0,0.0,0.0,inf,0.0
parkson,parkson,1,1,0,0.0,0.0,inf,0.0
drive,drive,4,11,0,0.0,0.0,inf,0.0
parkway,parkway,4,11,0,0.0,0.0,inf,0.0
parochka,parochka,1,1,0,0.0,0.0,inf,0.0
party,party,1,6,0,0.0,0.0,inf,0.0
partyhard,partyhard,2,3,0,0.0,0.0,inf,0.0
paskuda,paskuda,1,1,0,0.0,0.0,inf,0.0
passat,passat,1,1,0,0.0,0.0,inf,0.0
passenger,passenger,1,1,0,0.0,0.0,inf,0.0
passport,passport,1,1,0,0.0,0.0,inf,0.0
patagonia,patagonia,9,16,0,0.0,0.0,inf,0.0
patasovka,patasovka,1,22,0,0.0,0.0,inf,0.0
patch,patch,1,1,0,0.0,0.0,inf,0.0
patchera,patchera,1,1,0,0.0,0.0,inf,0.0
patriot,patriot,1,1,0,0.0,0.0,inf,0.0
patta,patta,1,4,0,0.0,0.0,inf,0.0
pbgrf,pbgrf,1,2,0,0.0,0.0,inf,0.0
pds,pds,1,6,0,0.0,0.0,inf,0.0
peace,peace,3,4,0,0.0,0.0,inf,0.0
violence,violence,2,3,0,0.0,0.0,inf,0.0
peaceinwar,peaceinwar,1,1,0,0.0,0.0,inf,0.0
peakmode,peakmode,1,1,0,0.0,0.0,inf,0.0
peclotoys,peclotoys,1,19,0,0.0,0.0,inf,0.0
pegador,pegador,3,3,0,0.0,0.0,inf,0.0
pegadora,pegadora,1,5,0,0.0,0.0,inf,0.0
peklotoys,peklotoys,2,65,0,0.0,0.0,inf,0.0
penguin,penguin,1,1,0,0.0,0.0,inf,0.0
pennywise,pennywise,1,1,0,0.0,0.0,inf,0.0
pentagon,pentagon,4,16,0,0.0,0.0,inf,0.0
pentagram,pentagram,4,7,0,0.0,0.0,inf,0.0
pentakill,pentakill,1,1,0,0.0,0.0,inf,0.0
pepco,pepco,1,3,0,0.0,0.0,inf,0.0
pepe,pepe,5,19,0,0.0,0.0,inf,0.0
peresvit,peresvit,2,14,0,0.0,0.0,inf,0.0
personagem,personagem,1,1,0,0.0,0.0,inf,0.0
tiburon,tiburon,1,1,0,0.0,0.0,inf,0.0
bebe,bebe,1,1,0,0.0,0.0,inf,0.0
personajes,personajes,1,1,0,0.0,0.0,inf,0.0
perun,perun,3,24,0,0.0,0.0,inf,0.0
raws,raws,1,1,0,0.0,0.0,inf,0.0
peso,peso,1,1,0,0.0,0.0,inf,0.0
peste,peste,2,3,0,0.0,0.0,inf,0.0
petroglyph,petroglyph,1,6,0,0.0,0.0,inf,0.0
pgwear,pgwear,1,4,0,0.0,0.0,inf,0.0
phantom,phantom,2,6,0,0.0,0.0,inf,0.0
phantomcat,phantomcat,1,18,0,0.0,0.0,inf,0.0
pharaoh,pharaoh,2,6,0,0.0,0.0,inf,0.0
phaseline,phaseline,2,19,0,0.0,0.0,inf,0.0
philipp,philipp,7,19,0,0.0,0.0,inf,0.0
plein,plein,7,19,0,0.0,0.0,inf,0.0
phonk,phonk,4,27,0,0.0,0.0,inf,0.0
pieceofshirt,pieceofshirt,1,10,0,0.0,0.0,inf,0.0
pierce,pierce,2,4,0,0.0,0.0,inf,0.0
veil,veil,2,4,0,0.0,0.0,inf,0.0
pig,pig,3,3,0,0.0,0.0,inf,0.0
pigeon,pigeon,1,1,0,0.0,0.0,inf,0.0
pikupajku,pikupajku,1,1,0,0.0,0.0,inf,0.0
pillars,pillars,1,1,0,0.0,0.0,inf,0.0
soda,soda,1,1,0,0.0,0.0,inf,0.0
акулёнок,акуленок,3,4,0,0.0,0.0,inf,0.0
pinkfong,pinkfong,1,1,0,0.0,0.0,inf,0.0
pips,pips,2,2,0,0.0,0.0,inf,0.0
pirate,pirate,1,3,0,0.0,0.0,inf,0.0
pisdato,pisdato,2,3,0,0.0,0.0,inf,0.0
pissgrave,pissgrave,1,1,0,0.0,0.0,inf,0.0
germany,germany,4,7,0,0.0,0.0,inf,0.0
dah,dah,1,6,0,0.0,0.0,inf,0.0
pizdue,pizdue,1,6,0,0.0,0.0,inf,0.0
pko,pko,1,4,0,0.0,0.0,inf,0.0
sndct,sndct,3,26,0,0.0,0.0,inf,0.0
pla4,pla4,2,158,0,0.0,0.0,inf,0.0
pla444,pla444,1,24,0,0.0,0.0,inf,0.0
pla4444,pla4444,1,15,0,0.0,0.0,inf,0.0
plaa4444,plaa4444,1,22,0,0.0,0.0,inf,0.0
places,places,1,1,0,0.0,0.0,inf,0.0
plain,plain,1,1,0,0.0,0.0,inf,0.0
plame,plame,6,10,0,0.0,0.0,inf,0.0
plane,plane,1,1,0,0.0,0.0,inf,0.0
rosa,rosa,5,11,0,0.0,0.0,inf,0.0
planta,planta,4,10,0,0.0,0.0,inf,0.0
platformashop,platformashop,1,1,0,0.0,0.0,inf,0.0
play,play,3,3,0,0.0,0.0,inf,0.0
carti,carti,2,2,0,0.0,0.0,inf,0.0
playboi,playboi,1,1,0,0.0,0.0,inf,0.0
playboy,playboy,5,7,0,0.0,0.0,inf,0.0
playeras,playeras,1,1,0,0.0,0.0,inf,0.0
mexicanas,mexicanas,1,1,0,0.0,0.0,inf,0.0
playersclub,playersclub,1,1,0,0.0,0.0,inf,0.0
playsclo,playsclo,1,4,0,0.0,0.0,inf,0.0
plazmalab,plazmalab,1,1,0,0.0,0.0,inf,0.0
please,please,1,1,0,0.0,0.0,inf,0.0
pleasures,pleasures,5,6,0,0.0,0.0,inf,0.0
plus,plus,1,1,0,0.0,0.0,inf,0.0
pluxury,pluxury,1,3,0,0.0,0.0,inf,0.0
estate,estate,1,3,0,0.0,0.0,inf,0.0
png,png,1,1,0,0.0,0.0,inf,0.0
pobedov,pobedov,2,14,0,0.0,0.0,inf,0.0
pocket,pocket,1,1,0,0.0,0.0,inf,0.0
poco,poco,1,1,0,0.0,0.0,inf,0.0
podmost,podmost,3,22,0,0.0,0.0,inf,0.0
pohui,pohui,4,15,0,0.0,0.0,inf,0.0
pohuy,pohuy,12,172,0,0.0,0.0,inf,0.0
pohyi,pohyi,1,2,0,0.0,0.0,inf,0.0
poirier,poirier,1,1,0,0.0,0.0,inf,0.0
poison,poison,1,1,0,0.0,0.0,inf,0.0
poizon,poizon,2,2,0,0.0,0.0,inf,0.0
pokaifu,pokaifu,1,5,0,0.0,0.0,inf,0.0
polar,polar,4,7,0,0.0,0.0,inf,0.0
karate,karate,1,1,0,0.0,0.0,inf,0.0
skate,skate,4,7,0,0.0,0.0,inf,0.0
surf,surf,2,5,0,0.0,0.0,inf,0.0
polish,polish,1,1,0,0.0,0.0,inf,0.0
polivic,polivic,1,1,0,0.0,0.0,inf,0.0
polivik,polivik,1,12,0,0.0,0.0,inf,0.0
polizei,polizei,1,1,0,0.0,0.0,inf,0.0
knit,knit,2,2,0,0.0,0.0,inf,0.0
tapout,tapout,9,16,0,0.0,0.0,inf,0.0
popov,popov,2,3,0,0.0,0.0,inf,0.0
portal,portal,1,2,0,0.0,0.0,inf,0.0
postal,postal,2,6,0,0.0,0.0,inf,0.0
potosovka,potosovka,1,5,0,0.0,0.0,inf,0.0
poustovit,poustovit,3,6,0,0.0,0.0,inf,0.0
ppfm,ppfm,1,1,0,0.0,0.0,inf,0.0
prada,prada,2,2,0,0.0,0.0,inf,0.0
prana,prana,1,1,0,0.0,0.0,inf,0.0
prapor,prapor,1,5,0,0.0,0.0,inf,0.0
prato,prato,1,4,0,0.0,0.0,inf,0.0
prayforus,prayforus,1,1,0,0.0,0.0,inf,0.0
preach,preach,1,1,0,0.0,0.0,inf,0.0
prefix,prefix,1,9,0,0.0,0.0,inf,0.0
prfx,prfx,1,1,0,0.0,0.0,inf,0.0
prianichek,prianichek,1,1,0,0.0,0.0,inf,0.0
cuffed,cuffed,1,1,0,0.0,0.0,inf,0.0
fantaziua,fantaziua,1,1,0,0.0,0.0,inf,0.0
printach,printach,1,1,0,0.0,0.0,inf,0.0
printfamily,printfamily,1,1,0,0.0,0.0,inf,0.0
printformer,printformer,2,4,0,0.0,0.0,inf,0.0
printlab,printlab,1,1,0,0.0,0.0,inf,0.0
printsalon,printsalon,2,3,0,0.0,0.0,inf,0.0
break,break,1,2,0,0.0,0.0,inf,0.0
prison,prison,1,2,0,0.0,0.0,inf,0.0
private,private,1,1,0,0.0,0.0,inf,0.0
prj450,prj450,1,2,0,0.0,0.0,inf,0.0
problemes,problemes,1,7,0,0.0,0.0,inf,0.0
proco,proco,1,1,0,0.0,0.0,inf,0.0
prodigy,prodigy,6,7,0,0.0,0.0,inf,0.0
prof1group,prof1group,1,4,0,0.0,0.0,inf,0.0
profi,profi,1,1,0,0.0,0.0,inf,0.0
progress,progress,1,1,0,0.0,0.0,inf,0.0
interpol,interpol,1,1,0,0.0,0.0,inf,0.0
projects,projects,1,1,0,0.0,0.0,inf,0.0
prom,prom,3,6,0,0.0,0.0,inf,0.0
promin,promin,1,4,0,0.0,0.0,inf,0.0
promopuff,promopuff,1,118,0,0.0,0.0,inf,0.0
propaganda,propaganda,1,12,0,0.0,0.0,inf,0.0
prosto,prosto,2,2,0,0.0,0.0,inf,0.0
prostomayki,prostomayki,1,3,0,0.0,0.0,inf,0.0
prosublim,prosublim,1,52,0,0.0,0.0,inf,0.0
parks,parks,1,2,0,0.0,0.0,inf,0.0
national,national,2,3,0,0.0,0.0,inf,0.0
protect,protect,1,2,0,0.0,0.0,inf,0.0
protocol,protocol,2,4,0,0.0,0.0,inf,0.0
index,index,1,1,0,0.0,0.0,inf,0.0
proudly,proudly,1,1,0,0.0,0.0,inf,0.0
provokator,provokator,1,2,0,0.0,0.0,inf,0.0
prpy,prpy,1,1,0,0.0,0.0,inf,0.0
psd,psd,7,165,0,0.0,0.0,inf,0.0
psdinfo,psdinfo,2,17,0,0.0,0.0,inf,0.0
psdshop,psdshop,1,4,0,0.0,0.0,inf,0.0
psy,psy,1,1,0,0.0,0.0,inf,0.0
psychonaut,psychonaut,3,4,0,0.0,0.0,inf,0.0
psychopaths,psychopaths,1,1,0,0.0,0.0,inf,0.0
bloodshed,bloodshed,1,1,0,0.0,0.0,inf,0.0
psyshop,psyshop,1,4,0,0.0,0.0,inf,0.0
ptero,ptero,1,1,0,0.0,0.0,inf,0.0
pterowear,pterowear,1,10,0,0.0,0.0,inf,0.0
ptsvk,ptsvk,1,3,0,0.0,0.0,inf,0.0
public,public,2,2,0,0.0,0.0,inf,0.0
pueblo,pueblo,1,1,0,0.0,0.0,inf,0.0
pull,pull,31,110,0,0.0,0.0,inf,0.0
skater,skater,2,2,0,0.0,0.0,inf,0.0
pullbear,pullbear,1,1,0,0.0,0.0,inf,0.0
pullup,pullup,3,124,0,0.0,0.0,inf,0.0
pulsar,pulsar,2,3,0,0.0,0.0,inf,0.0
puma,puma,23,31,0,0.0,0.0,inf,0.0
suede,suede,1,2,0,0.0,0.0,inf,0.0
wardrobe,wardrobe,1,1,0,0.0,0.0,inf,0.0
sankuanz,sankuanz,1,1,0,0.0,0.0,inf,0.0
punisher,punisher,4,10,0,0.0,0.0,inf,0.0
queen,queen,4,6,0,0.0,0.0,inf,0.0
punkandfunk,punkandfunk,1,1,0,0.0,0.0,inf,0.0
punks,punks,2,8,0,0.0,0.0,inf,0.0
purewhite,purewhite,1,1,0,0.0,0.0,inf,0.0
purgen,purgen,1,3,0,0.0,0.0,inf,0.0
purple,purple,4,125,0,0.0,0.0,inf,0.0
llama,llama,1,1,0,0.0,0.0,inf,0.0
purplelama,purplelama,1,10,0,0.0,0.0,inf,0.0
putrid,putrid,1,1,0,0.0,0.0,inf,0.0
pile,pile,3,3,0,0.0,0.0,inf,0.0
pzhwear,pzhwear,1,5,0,0.0,0.0,inf,0.0
republic,republic,1,3,0,0.0,0.0,inf,0.0
qazaq,qazaq,1,3,0,0.0,0.0,inf,0.0
quadro,quadro,1,3,0,0.0,0.0,inf,0.0
decorativo,decorativo,1,3,0,0.0,0.0,inf,0.0
militar,militar,1,3,0,0.0,0.0,inf,0.0
quicksand,quicksand,1,1,0,0.0,0.0,inf,0.0
quotrell,quotrell,1,1,0,0.0,0.0,inf,0.0
thao,thao,1,1,0,0.0,0.0,inf,0.0
qwertee,qwertee,3,4,0,0.0,0.0,inf,0.0
zipped,zipped,1,2,0,0.0,0.0,inf,0.0
racer,racer,3,5,0,0.0,0.0,inf,0.0
radiant,radiant,2,2,0,0.0,0.0,inf,0.0
camora,camora,1,1,0,0.0,0.0,inf,0.0
raf,raf,2,2,0,0.0,0.0,inf,0.0
creeper,creeper,1,1,0,0.0,0.0,inf,0.0
simons,simons,1,1,0,0.0,0.0,inf,0.0
rage,rage,3,6,0,0.0,0.0,inf,0.0
raggtop,raggtop,1,2,0,0.0,0.0,inf,0.0
ragnarock,ragnarock,2,52,0,0.0,0.0,inf,0.0
privet,privet,1,2,0,0.0,0.0,inf,0.0
ragnarok,ragnarok,3,93,0,0.0,0.0,inf,0.0
rainhouse,rainhouse,1,4,0,0.0,0.0,inf,0.0
rainshouse,rainshouse,1,14,0,0.0,0.0,inf,0.0
rammstein,rammstein,8,16,0,0.0,0.0,inf,0.0
rammsteinshop,rammsteinshop,1,1,0,0.0,0.0,inf,0.0
ramon,ramon,1,1,0,0.0,0.0,inf,0.0
ramones,ramones,1,1,0,0.0,0.0,inf,0.0
ramstein,ramstein,1,2,0,0.0,0.0,inf,0.0
ranchout,ranchout,1,2,0,0.0,0.0,inf,0.0
rang,rang,1,7,0,0.0,0.0,inf,0.0
roks,roks,2,40,0,0.0,0.0,inf,0.0
ranger,ranger,3,5,0,0.0,0.0,inf,0.0
rangerock,rangerock,1,4,0,0.0,0.0,inf,0.0
rangerocks,rangerocks,1,15,0,0.0,0.0,inf,0.0
rascal,rascal,1,3,0,0.0,0.0,inf,0.0
ratchet,ratchet,2,3,0,0.0,0.0,inf,0.0
raval,raval,2,2,0,0.0,0.0,inf,0.0
material,material,1,1,0,0.0,0.0,inf,0.0
raven,raven,3,5,0,0.0,0.0,inf,0.0
guard,guard,1,3,0,0.0,0.0,inf,0.0
rawen,rawen,1,1,0,0.0,0.0,inf,0.0
raywah,raywah,1,4,0,0.0,0.0,inf,0.0
razer,razer,1,1,0,0.0,0.0,inf,0.0
khomenko,khomenko,1,1,0,0.0,0.0,inf,0.0
rcr,rcr,1,1,0,0.0,0.0,inf,0.0
ready,ready,6,15,0,0.0,0.0,inf,0.0
real,real,10,43,0,0.0,0.0,inf,0.0
blanket,blanket,1,2,0,0.0,0.0,inf,0.0
pride,pride,2,2,0,0.0,0.0,inf,0.0
vengeance,vengeance,1,1,0,0.0,0.0,inf,0.0
rebel8,rebel8,1,12,0,0.0,0.0,inf,0.0
reborn,reborn,2,2,0,0.0,0.0,inf,0.0
reconquista,reconquista,2,12,0,0.0,0.0,inf,0.0
recruit,recruit,2,5,0,0.0,0.0,inf,0.0
red,red,13,25,0,0.0,0.0,inf,0.0
dog,dog,1,5,0,0.0,0.0,inf,0.0
collar,collar,1,1,0,0.0,0.0,inf,0.0
redemption,redemption,1,1,0,0.0,0.0,inf,0.0
rising,rising,1,1,0,0.0,0.0,inf,0.0
redbone,redbone,1,1,0,0.0,0.0,inf,0.0
redivision,redivision,1,1,0,0.0,0.0,inf,0.0
redwood,redwood,2,9,0,0.0,0.0,inf,0.0
reebok,reebok,7,15,0,0.0,0.0,inf,0.0
identity,identity,1,1,0,0.0,0.0,inf,0.0
ref,ref,1,1,0,0.0,0.0,inf,0.0
reflective,reflective,2,3,0,0.0,0.0,inf,0.0
refreshed,refreshed,1,2,0,0.0,0.0,inf,0.0
regata,regata,1,2,0,0.0,0.0,inf,0.0
reichsadler,reichsadler,1,1,0,0.0,0.0,inf,0.0
relax,relax,1,1,0,0.0,0.0,inf,0.0
flowing,flowing,1,1,0,0.0,0.0,inf,0.0
reload,reload,6,22,0,0.0,0.0,inf,0.0
remedy,remedy,1,1,0,0.0,0.0,inf,0.0
boi,boi,1,1,0,0.0,0.0,inf,0.0
ren,ren,1,1,0,0.0,0.0,inf,0.0
reporter,reporter,3,4,0,0.0,0.0,inf,0.0
initial,initial,1,1,0,0.0,0.0,inf,0.0
owners,owners,2,3,0,0.0,0.0,inf,0.0
