word,stem,n_terms,impressions,clicks,cost,conversions,CPA,CTR_%
tomb,tomb,2,2,0,0.0,0.0,inf,0.0
forly,forly,1,1,0,0.0,0.0,inf,0.0
forteresse,forteresse,1,3,0,0.0,0.0,inf,0.0
adiuvat,adiuvat,1,1,0,0.0,0.0,inf,0.0
fortes,fortes,1,1,0,0.0,0.0,inf,0.0
fortuna,fortuna,1,1,0,0.0,0.0,inf,0.0
forward,forward,17,57,0,0.0,0.0,inf,0.0
observation,observation,2,11,0,0.0,0.0,inf,0.0
observations,observations,10,37,0,0.0,0.0,inf,0.0
fosfor,fosfor,1,6,0,0.0,0.0,inf,0.0
fox,fox,13,19,0,0.0,0.0,inf,0.0
foxmoto,foxmoto,1,1,0,0.0,0.0,inf,0.0
foya,foya,2,10,0,0.0,0.0,inf,0.0
дюймов,дюйм,1,1,0,0.0,0.0,inf,0.0
жизнь,жизн,1,1,0,0.0,0.0,inf,0.0
бортам,борт,1,1,0,0.0,0.0,inf,0.0
fpvua,fpvua,1,1,0,0.0,0.0,inf,0.0
fq4332,fq4332,1,4,0,0.0,0.0,inf,0.0
boutik,boutik,1,2,0,0.0,0.0,inf,0.0
freak,freak,1,2,0,0.0,0.0,inf,0.0
freakdays,freakdays,1,1,0,0.0,0.0,inf,0.0
fred,fred,5,12,0,0.0,0.0,inf,0.0
perry,perry,5,12,0,0.0,0.0,inf,0.0
azovstal,azovstal,8,35,0,0.0,0.0,inf,0.0
defenders,defenders,6,27,0,0.0,0.0,inf,0.0
spirit,spirit,3,4,0,0.0,0.0,inf,0.0
freedom,freedom,7,14,0,0.0,0.0,inf,0.0
freeki,freeki,1,1,0,0.0,0.0,inf,0.0
terry,terry,4,4,0,0.0,0.0,inf,0.0
french,french,3,3,0,0.0,0.0,inf,0.0
fresh,fresh,2,3,0,0.0,0.0,inf,0.0
frog,frog,1,1,0,0.0,0.0,inf,0.0
frolov,frolov,1,7,0,0.0,0.0,inf,0.0
krbk,krbk,6,80,0,0.0,0.0,inf,0.0
with,with,11,16,0,0.0,0.0,inf,0.0
nlaw,nlaw,1,2,0,0.0,0.0,inf,0.0
fromus,fromus,2,6,0,0.0,0.0,inf,0.0
assembly,assembly,1,2,0,0.0,0.0,inf,0.0
frontier,frontier,2,12,0,0.0,0.0,inf,0.0
fruit,fruit,4,4,0,0.0,0.0,inf,0.0
loom,loom,4,4,0,0.0,0.0,inf,0.0
fsbn,fsbn,5,11,0,0.0,0.0,inf,0.0
fsociety,fsociety,2,4,0,0.0,0.0,inf,0.0
ftp,ftp,6,10,0,0.0,0.0,inf,0.0
fucking,fucking,3,14,0,0.0,0.0,inf,0.0
awesome,awesome,5,19,0,0.0,0.0,inf,0.0
fuckthepopulation,fuckthepopulation,1,1,0,0.0,0.0,inf,0.0
fugati,fugati,1,1,0,0.0,0.0,inf,0.0
fulci,fulci,1,1,0,0.0,0.0,inf,0.0
full,full,2,2,0,0.0,0.0,inf,0.0
service,service,2,2,0,0.0,0.0,inf,0.0
pink,pink,9,19,0,0.0,0.0,inf,0.0
funk,funk,1,1,0,0.0,0.0,inf,0.0
funky,funky,1,7,0,0.0,0.0,inf,0.0
furfur,furfur,1,2,0,0.0,0.0,inf,0.0
furia,furia,1,2,0,0.0,0.0,inf,0.0
futbolka,futbolka,2,3,0,0.0,0.0,inf,0.0
futbolki,futbolki,1,1,0,0.0,0.0,inf,0.0
visions,visions,1,1,0,0.0,0.0,inf,0.0
futuristic,futuristic,1,1,0,0.0,0.0,inf,0.0
fyze,fyze,1,1,0,0.0,0.0,inf,0.0
fzm,fzm,3,59,0,0.0,0.0,inf,0.0
rfi,rfi,1,1,0,0.0,0.0,inf,0.0
meleg,meleg,2,2,0,0.0,0.0,inf,0.0
nadr,nadr,2,2,0,0.0,0.0,inf,0.0
egyenes,egyenes,1,1,0,0.0,0.0,inf,0.0
jhk,jhk,2,7,0,0.0,0.0,inf,0.0
raw,raw,3,3,0,0.0,0.0,inf,0.0
g59,g59,5,10,0,0.0,0.0,inf,0.0
uicideboy,uicideboy,2,2,0,0.0,0.0,inf,0.0
g59records,g59records,1,1,0,0.0,0.0,inf,0.0
gabber,gabber,1,1,0,0.0,0.0,inf,0.0
gadyuka,gadyuka,1,2,0,0.0,0.0,inf,0.0
gagi,gagi,1,1,0,0.0,0.0,inf,0.0
galartsy,galartsy,1,1,0,0.0,0.0,inf,0.0
over,over,1,1,0,0.0,0.0,inf,0.0
game,game,1,1,0,0.0,0.0,inf,0.0
gangshop,gangshop,1,2,0,0.0,0.0,inf,0.0
gank,gank,4,31,0,0.0,0.0,inf,0.0
gap,gap,26,50,0,0.0,0.0,inf,0.0
голубем,голуб,7,9,0,0.0,0.0,inf,0.0
garage,garage,10,15,0,0.0,0.0,inf,0.0
garda,garda,14,134,0,0.0,0.0,inf,0.0
відгуки,відгук,11,17,0,0.0,0.0,inf,0.0
garette,garette,1,1,0,0.0,0.0,inf,0.0
garmoniya,garmoniya,1,1,0,0.0,0.0,inf,0.0
garne,garne,2,4,0,0.0,0.0,inf,0.0
garno,garno,2,3,0,0.0,0.0,inf,0.0
garrt,garrt,1,2,0,0.0,0.0,inf,0.0
gasanova,gasanova,2,4,0,0.0,0.0,inf,0.0
gasp,gasp,2,2,0,0.0,0.0,inf,0.0
gattoi,gattoi,1,2,0,0.0,0.0,inf,0.0
gazette,gazette,1,3,0,0.0,0.0,inf,0.0
gbc,gbc,2,6,0,0.0,0.0,inf,0.0
lab,lab,4,44,0,0.0,0.0,inf,0.0
geekstuff,geekstuff,1,1,0,0.0,0.0,inf,0.0
gen,gen,1,1,0,0.0,0.0,inf,0.0
gencrew4,gencrew4,1,1,0,0.0,0.0,inf,0.0
genderless,genderless,1,1,0,0.0,0.0,inf,0.0
seoul,seoul,1,1,0,0.0,0.0,inf,0.0
gentleman,gentleman,1,1,0,0.0,0.0,inf,0.0
gepur,gepur,2,3,0,0.0,0.0,inf,0.0
german,german,2,17,0,0.0,0.0,inf,0.0
germanapparel,germanapparel,1,1,0,0.0,0.0,inf,0.0
ghost,ghost,11,17,0,0.0,0.0,inf,0.0
tsushima,tsushima,1,1,0,0.0,0.0,inf,0.0
ghosted,ghosted,1,12,0,0.0,0.0,inf,0.0
ups,ups,1,12,0,0.0,0.0,inf,0.0
ghostemane,ghostemane,6,35,0,0.0,0.0,inf,0.0
gift,gift,3,5,0,0.0,0.0,inf,0.0
gig,gig,2,8,0,0.0,0.0,inf,0.0
gigils,gigils,1,3,0,0.0,0.0,inf,0.0
gigmilitary,gigmilitary,1,1,0,0.0,0.0,inf,0.0
gigwear,gigwear,1,1,0,0.0,0.0,inf,0.0
giip,giip,2,4,0,0.0,0.0,inf,0.0
gildan,gildan,9,31,0,0.0,0.0,inf,0.0
heavy,heavy,9,60,0,0.0,0.0,inf,0.0
softstyle,softstyle,1,2,0,0.0,0.0,inf,0.0
givenchy,givenchy,4,5,0,0.0,0.0,inf,0.0
underworld,underworld,3,5,0,0.0,0.0,inf,0.0
gjlvjcn,gjlvjcn,1,1,0,0.0,0.0,inf,0.0
gladiator,gladiator,2,2,0,0.0,0.0,inf,0.0
glo,glo,4,6,0,0.0,0.0,inf,0.0
glow,glow,1,6,0,0.0,0.0,inf,0.0
gnizdo,gnizdo,1,1,0,0.0,0.0,inf,0.0
gnz,gnz,3,6,0,0.0,0.0,inf,0.0
woman,woman,1,1,0,0.0,0.0,inf,0.0
goa,goa,2,2,0,0.0,0.0,inf,0.0
answers,answers,1,1,0,0.0,0.0,inf,0.0
prayers,prayers,1,1,0,0.0,0.0,inf,0.0
bless,bless,1,1,0,0.0,0.0,inf,0.0
gone,gone,3,5,0,0.0,0.0,inf,0.0
gods,gods,3,6,0,0.0,0.0,inf,0.0
godsmack,godsmack,1,1,0,0.0,0.0,inf,0.0
gojira,gojira,1,1,0,0.0,0.0,inf,0.0
pravda,pravda,1,1,0,0.0,0.0,inf,0.0
gola,gola,1,1,0,0.0,0.0,inf,0.0
goldi,goldi,10,31,0,0.0,0.0,inf,0.0
goldie,goldie,1,1,0,0.0,0.0,inf,0.0
goldli,goldli,1,1,0,0.0,0.0,inf,0.0
golf,golf,2,2,0,0.0,0.0,inf,0.0
fludd,fludd,1,1,0,0.0,0.0,inf,0.0
gonor,gonor,2,32,0,0.0,0.0,inf,0.0
gonorovi,gonorovi,1,1,0,0.0,0.0,inf,0.0
dnipro,dnipro,2,4,0,0.0,0.0,inf,0.0
plt,plt,1,2,0,0.0,0.0,inf,0.0
краматорск,краматорск,5,37,0,0.0,0.0,inf,0.0
суми,сум,6,102,0,0.0,0.0,inf,0.0
івано,іван,6,22,0,0.0,0.0,inf,0.0
франківськ,франківськ,6,22,0,0.0,0.0,inf,0.0
goodboysclub,goodboysclub,2,51,0,0.0,0.0,inf,0.0
goodfornothing,goodfornothing,1,2,0,0.0,0.0,inf,0.0
gooska,gooska,2,3,0,0.0,0.0,inf,0.0
gorchitsa,gorchitsa,1,1,0,0.0,0.0,inf,0.0
gordon,gordon,1,4,0,0.0,0.0,inf,0.0
gorgany,gorgany,2,6,0,0.0,0.0,inf,0.0
gorgoroth,gorgoroth,2,3,0,0.0,0.0,inf,0.0
gorillaz,gorillaz,2,2,0,0.0,0.0,inf,0.0
gorpcore,gorpcore,2,2,0,0.0,0.0,inf,0.0
gost,gost,1,3,0,0.0,0.0,inf,0.0
goth,goth,4,10,0,0.0,0.0,inf,0.0
cross,cross,4,7,0,0.0,0.0,inf,0.0
gothemshop,gothemshop,1,1,0,0.0,0.0,inf,0.0
gothic,gothic,10,44,0,0.0,0.0,inf,0.0
botanical,botanical,1,4,0,0.0,0.0,inf,0.0
gou,gou,1,3,0,0.0,0.0,inf,0.0
goverla,goverla,1,10,0,0.0,0.0,inf,0.0
grailed,grailed,1,2,0,0.0,0.0,inf,0.0
grailz,grailz,6,12,0,0.0,0.0,inf,0.0
gramicci,gramicci,3,4,0,0.0,0.0,inf,0.0
gallery,gallery,1,6,0,0.0,0.0,inf,0.0
granola,granola,1,1,0,0.0,0.0,inf,0.0
graphic,graphic,7,24,0,0.0,0.0,inf,0.0
gray,gray,1,1,0,0.0,0.0,inf,0.0
greasy,greasy,2,11,0,0.0,0.0,inf,0.0
grechka,grechka,2,3,0,0.0,0.0,inf,0.0
green,green,3,6,0,0.0,0.0,inf,0.0
grenzgaenger,grenzgaenger,2,10,0,0.0,0.0,inf,0.0
grey,grey,4,6,0,0.0,0.0,inf,0.0
greyfivenine,greyfivenine,1,1,0,0.0,0.0,inf,0.0
gridress,gridress,1,1,0,0.0,0.0,inf,0.0
grim,grim,1,1,0,0.0,0.0,inf,0.0
reaper,reaper,6,9,0,0.0,0.0,inf,0.0
therapy,therapy,2,5,0,0.0,0.0,inf,0.0
groupsm,groupsm,1,2,0,0.0,0.0,inf,0.0
gruf,gruf,1,4,0,0.0,0.0,inf,0.0
grunge,grunge,3,4,0,0.0,0.0,inf,0.0
grunt,grunt,2,26,0,0.0,0.0,inf,0.0
active,active,2,3,0,0.0,0.0,inf,0.0
guards,guards,1,4,0,0.0,0.0,inf,0.0
gud,gud,1,2,0,0.0,0.0,inf,0.0
gudu,gudu,2,3,0,0.0,0.0,inf,0.0
guess,guess,2,2,0,0.0,0.0,inf,0.0
guide,guide,1,1,0,0.0,0.0,inf,0.0
gunia,gunia,2,12,0,0.0,0.0,inf,0.0
gur,gur,1,4,0,0.0,0.0,inf,0.0
gurd,gurd,1,4,0,0.0,0.0,inf,0.0
gver,gver,1,4,0,0.0,0.0,inf,0.0
gwear,gwear,3,159,0,0.0,0.0,inf,0.0
lviv,lviv,5,14,0,0.0,0.0,inf,0.0
gwer,gwer,1,10,0,0.0,0.0,inf,0.0
gybe,gybe,1,1,0,0.0,0.0,inf,0.0
gymbeam,gymbeam,1,5,0,0.0,0.0,inf,0.0
pumper,pumper,1,1,0,0.0,0.0,inf,0.0
rest,rest,2,2,0,0.0,0.0,inf,0.0
nirvana,nirvana,7,12,0,0.0,0.0,inf,0.0
regular,regular,8,17,0,0.0,0.0,inf,0.0
тигром,тигр,6,25,0,0.0,0.0,inf,0.0
hail,hail,1,1,0,0.0,0.0,inf,0.0
libertas,libertas,1,1,0,0.0,0.0,inf,0.0
hajime,hajime,3,3,0,0.0,0.0,inf,0.0
price,price,1,8,0,0.0,0.0,inf,0.0
half,half,2,9,0,0.0,0.0,inf,0.0
haliky,haliky,2,3,0,0.0,0.0,inf,0.0
halloween,halloween,2,3,0,0.0,0.0,inf,0.0
halva,halva,1,1,0,0.0,0.0,inf,0.0
hameleon,hameleon,1,1,0,0.0,0.0,inf,0.0
han,han,3,3,0,0.0,0.0,inf,0.0
kjobenhavn,kjobenhavn,3,3,0,0.0,0.0,inf,0.0
handmade,handmade,1,3,0,0.0,0.0,inf,0.0
handy,handy,1,1,0,0.0,0.0,inf,0.0
handywear,handywear,2,2,0,0.0,0.0,inf,0.0
hang,hang,1,1,0,0.0,0.0,inf,0.0
ten,ten,2,2,0,0.0,0.0,inf,0.0
hangover,hangover,1,1,0,0.0,0.0,inf,0.0
hanuman,hanuman,1,2,0,0.0,0.0,inf,0.0
happy,happy,1,1,0,0.0,0.0,inf,0.0
holly,holly,1,1,0,0.0,0.0,inf,0.0
harajuku,harajuku,1,7,0,0.0,0.0,inf,0.0
kiev,kiev,3,6,0,0.0,0.0,inf,0.0
revo,revo,1,1,0,0.0,0.0,inf,0.0
cafe,cafe,2,4,0,0.0,0.0,inf,0.0
hardbass,hardbass,1,1,0,0.0,0.0,inf,0.0
hardcore,hardcore,11,29,0,0.0,0.0,inf,0.0
punk,punk,4,6,0,0.0,0.0,inf,0.0
hardkyiv,hardkyiv,1,14,0,0.0,0.0,inf,0.0
hardsoda,hardsoda,1,1,0,0.0,0.0,inf,0.0
hardstyle,hardstyle,1,1,0,0.0,0.0,inf,0.0
hardtimes,hardtimes,1,1,0,0.0,0.0,inf,0.0
hardwell,hardwell,1,1,0,0.0,0.0,inf,0.0
davidson,davidson,7,13,0,0.0,0.0,inf,0.0
harley,harley,8,14,0,0.0,0.0,inf,0.0
hart,hart,1,2,0,0.0,0.0,inf,0.0
harvest,harvest,3,16,0,0.0,0.0,inf,0.0
hasic,hasic,1,1,0,0.0,0.0,inf,0.0
hasl,hasl,1,10,0,0.0,0.0,inf,0.0
hasta,hasta,1,13,0,0.0,0.0,inf,0.0
muerte,muerte,6,39,0,0.0,0.0,inf,0.0
foids,foids,1,3,0,0.0,0.0,inf,0.0
hatebreed,hatebreed,3,4,0,0.0,0.0,inf,0.0
hatecult,hatecult,1,11,0,0.0,0.0,inf,0.0
hateshop,hateshop,1,1,0,0.0,0.0,inf,0.0
hatred,hatred,1,1,0,0.0,0.0,inf,0.0
family,family,3,12,0,0.0,0.0,inf,0.0
haunted,haunted,6,18,0,0.0,0.0,inf,0.0
mound,mound,3,6,0,0.0,0.0,inf,0.0
haus,haus,1,2,0,0.0,0.0,inf,0.0
haute,haute,1,3,0,0.0,0.0,inf,0.0
gotika,gotika,1,3,0,0.0,0.0,inf,0.0
heart,heart,2,2,0,0.0,0.0,inf,0.0
havi,havi,1,4,0,0.0,0.0,inf,0.0
shot,shot,4,45,0,0.0,0.0,inf,0.0
hbrb,hbrb,1,1,0,0.0,0.0,inf,0.0
fqg,fqg,1,1,0,0.0,0.0,inf,0.0
hdsh,hdsh,4,23,0,0.0,0.0,inf,0.0
hdsportwear,hdsportwear,1,1,0,0.0,0.0,inf,0.0
рівне,рівне,9,30,0,0.0,0.0,inf,0.0
headbagrv,headbagrv,1,2,0,0.0,0.0,inf,0.0
headshot,headshot,1,1,0,0.0,0.0,inf,0.0
heartbreaker,heartbreaker,1,1,0,0.0,0.0,inf,0.0
heatbag,heatbag,1,1,0,0.0,0.0,inf,0.0
heaven,heaven,2,7,0,0.0,0.0,inf,0.0
mental,mental,2,8,0,0.0,0.0,inf,0.0
жвавий,жвав,2,6,0,0.0,0.0,inf,0.0
caseoh,caseoh,1,2,0,0.0,0.0,inf,0.0
hector,hector,4,11,0,0.0,0.0,inf,0.0
hediraiser,hediraiser,1,1,0,0.0,0.0,inf,0.0
hedonist,hedonist,6,19,0,0.0,0.0,inf,0.0
hektor,hektor,1,2,0,0.0,0.0,inf,0.0
topcool,topcool,1,1,0,0.0,0.0,inf,0.0
energy,energy,2,3,0,0.0,0.0,inf,0.0
hellbells,hellbells,1,1,0,0.0,0.0,inf,0.0
hellboy,hellboy,2,3,0,0.0,0.0,inf,0.0
hellfighters,hellfighters,1,1,0,0.0,0.0,inf,0.0
hellraisers,hellraisers,1,1,0,0.0,0.0,inf,0.0
bells,bells,1,4,0,0.0,0.0,inf,0.0
hells,hells,2,5,0,0.0,0.0,inf,0.0
gate,gate,1,1,0,0.0,0.0,inf,0.0
hellsing,hellsing,1,1,0,0.0,0.0,inf,0.0
hellstar,hellstar,3,6,0,0.0,0.0,inf,0.0
hemp,hemp,2,3,0,0.0,0.0,inf,0.0
hempful,hempful,1,1,0,0.0,0.0,inf,0.0
heroism,heroism,1,5,0,0.0,0.0,inf,0.0
preston,preston,1,1,0,0.0,0.0,inf,0.0
heron,heron,2,3,0,0.0,0.0,inf,0.0
hey,hey,1,1,0,0.0,0.0,inf,0.0
heybecca,heybecca,1,3,0,0.0,0.0,inf,0.0
heyyasisters,heyyasisters,1,1,0,0.0,0.0,inf,0.0
hhwear,hhwear,1,1,0,0.0,0.0,inf,0.0
hibrand,hibrand,1,4,0,0.0,0.0,inf,0.0
hideo,hideo,1,1,0,0.0,0.0,inf,0.0
kojima,kojima,1,1,0,0.0,0.0,inf,0.0
dive,dive,1,5,0,0.0,0.0,inf,0.0
high,high,4,8,0,0.0,0.0,inf,0.0
waisted,waisted,2,2,0,0.0,0.0,inf,0.0
ankle,ankle,1,1,0,0.0,0.0,inf,0.0
sleektech,sleektech,1,1,0,0.0,0.0,inf,0.0
hiich,hiich,1,2,0,0.0,0.0,inf,0.0
him,him,4,9,0,0.0,0.0,inf,0.0
himars,himars,3,10,0,0.0,0.0,inf,0.0
hircost,hircost,1,1,0,0.0,0.0,inf,0.0
hobi,hobi,1,4,0,0.0,0.0,inf,0.0
hobo,hobo,2,16,0,0.0,0.0,inf,0.0
hoboclub,hoboclub,1,1,0,0.0,0.0,inf,0.0
hobojack,hobojack,1,1,0,0.0,0.0,inf,0.0
hochu,hochu,1,2,0,0.0,0.0,inf,0.0
hochusobitake,hochusobitake,1,1,0,0.0,0.0,inf,0.0
hodie,hodie,1,1,0,0.0,0.0,inf,0.0
hoffmann,hoffmann,2,2,0,0.0,0.0,inf,0.0
equipment,equipment,2,2,0,0.0,0.0,inf,0.0
hog,hog,1,1,0,0.0,0.0,inf,0.0
holacoste,holacoste,1,1,0,0.0,0.0,inf,0.0
holli,holli,1,8,0,0.0,0.0,inf,0.0
feel,feel,1,1,0,0.0,0.0,inf,0.0
holymali,holymali,1,1,0,0.0,0.0,inf,0.0
home,home,6,19,0,0.0,0.0,inf,0.0
history,history,1,4,0,0.0,0.0,inf,0.0
homesick,homesick,1,2,0,0.0,0.0,inf,0.0
homey,homey,1,2,0,0.0,0.0,inf,0.0
pliss,pliss,1,1,0,0.0,0.0,inf,0.0
issey,issey,1,1,0,0.0,0.0,inf,0.0
miyake,miyake,1,1,0,0.0,0.0,inf,0.0
homme,homme,1,1,0,0.0,0.0,inf,0.0
honey,honey,2,2,0,0.0,0.0,inf,0.0
honorovy,honorovy,1,22,0,0.0,0.0,inf,0.0
hood,hood,2,5,0,0.0,0.0,inf,0.0
air,air,4,6,0,0.0,0.0,inf,0.0
hoodbyair,hoodbyair,1,1,0,0.0,0.0,inf,0.0
2pac,2pac,3,5,0,0.0,0.0,inf,0.0
astronaut,astronaut,2,4,0,0.0,0.0,inf,0.0
double,double,2,2,0,0.0,0.0,inf,0.0
zipper,zipper,5,6,0,0.0,0.0,inf,0.0
europe,europe,1,3,0,0.0,0.0,inf,0.0
riding,riding,1,1,0,0.0,0.0,inf,0.0
tall,tall,4,4,0,0.0,0.0,inf,0.0
genetikk,genetikk,1,2,0,0.0,0.0,inf,0.0
hipster,hipster,1,2,0,0.0,0.0,inf,0.0
roger,roger,1,1,0,0.0,0.0,inf,0.0
jolly,jolly,1,1,0,0.0,0.0,inf,0.0
pleasure,pleasure,1,2,0,0.0,0.0,inf,0.0
problems,problems,3,4,0,0.0,0.0,inf,0.0
represent,represent,10,33,0,0.0,0.0,inf,0.0
scorpio,scorpio,1,1,0,0.0,0.0,inf,0.0
sk8,sk8,14,26,0,0.0,0.0,inf,0.0
stories,stories,3,10,0,0.0,0.0,inf,0.0
hoodrich,hoodrich,1,8,0,0.0,0.0,inf,0.0
hooey,hooey,1,1,0,0.0,0.0,inf,0.0
hooligans,hooligans,2,3,0,0.0,0.0,inf,0.0
hoonigan,hoonigan,1,1,0,0.0,0.0,inf,0.0
supply,supply,4,8,0,0.0,0.0,inf,0.0
heroes,heroes,2,39,0,0.0,0.0,inf,0.0
horn,horn,1,38,0,0.0,0.0,inf,0.0
hornheroes,hornheroes,1,5,0,0.0,0.0,inf,0.0
horror,horror,3,5,0,0.0,0.0,inf,0.0
hotdevil,hotdevil,2,5,0,0.0,0.0,inf,0.0
miami,miami,2,2,0,0.0,0.0,inf,0.0
hotline,hotline,1,1,0,0.0,0.0,inf,0.0
hotmamas,hotmamas,1,1,0,0.0,0.0,inf,0.0
hous,hous,1,1,0,0.0,0.0,inf,0.0
graphics,graphics,3,3,0,0.0,0.0,inf,0.0
pain,pain,2,3,0,0.0,0.0,inf,0.0
хмельницький,хмельницьк,6,18,0,0.0,0.0,inf,0.0
housebrand,housebrand,1,1,0,0.0,0.0,inf,0.0
howar,howar,1,3,0,0.0,0.0,inf,0.0
howarstudio,howarstudio,1,21,0,0.0,0.0,inf,0.0
howitzer,howitzer,1,3,0,0.0,0.0,inf,0.0
hozier,hozier,1,1,0,0.0,0.0,inf,0.0
hq4422,hq4422,1,2,0,0.0,0.0,inf,0.0
hq8135,hq8135,1,1,0,0.0,0.0,inf,0.0
hret,hret,3,14,0,0.0,0.0,inf,0.0
http,http,1,2,0,0.0,0.0,inf,0.0
https,https,2,22,0,0.0,0.0,inf,0.0
htukfy,htukfy,1,1,0,0.0,0.0,inf,0.0
huel,huel,2,4,0,0.0,0.0,inf,0.0
huf,huf,5,6,0,0.0,0.0,inf,0.0
usa,usa,3,10,0,0.0,0.0,inf,0.0
huge,huge,1,1,0,0.0,0.0,inf,0.0
hugo,hugo,3,5,0,0.0,0.0,inf,0.0
hujak,hujak,1,1,0,0.0,0.0,inf,0.0
production,production,1,1,0,0.0,0.0,inf,0.0
hum,hum,1,1,0,0.0,0.0,inf,0.0
human,human,2,2,0,0.0,0.0,inf,0.0
humanist,humanist,1,1,0,0.0,0.0,inf,0.0
showdown,showdown,1,1,0,0.0,0.0,inf,0.0
hunt,hunt,1,1,0,0.0,0.0,inf,0.0
hunter,hunter,4,7,0,0.0,0.0,inf,0.0
hupnari,hupnari,1,1,0,0.0,0.0,inf,0.0
hurley,hurley,1,1,0,0.0,0.0,inf,0.0
hurts,hurts,1,1,0,0.0,0.0,inf,0.0
husl,husl,2,19,0,0.0,0.0,inf,0.0
husle,husle,1,2,0,0.0,0.0,inf,0.0
husll,husll,7,176,0,0.0,0.0,inf,0.0
hussl,hussl,1,22,0,0.0,0.0,inf,0.0
hussle,hussle,1,14,0,0.0,0.0,inf,0.0
hut,hut,1,1,0,0.0,0.0,inf,0.0
hydi,hydi,1,1,0,0.0,0.0,inf,0.0
hygge,hygge,2,35,0,0.0,0.0,inf,0.0
stile,stile,1,1,0,0.0,0.0,inf,0.0
hypelabs,hypelabs,1,1,0,0.0,0.0,inf,0.0
hyper,hyper,1,1,0,0.0,0.0,inf,0.0
hyperboloid,hyperboloid,1,1,0,0.0,0.0,inf,0.0
hypezone,hypezone,1,1,0,0.0,0.0,inf,0.0
hyraw,hyraw,2,2,0,0.0,0.0,inf,0.0
hysta,hysta,1,1,0,0.0,0.0,inf,0.0
hysteric,hysteric,7,13,0,0.0,0.0,inf,0.0
glamour,glamour,7,13,0,0.0,0.0,inf,0.0
girlfriend,girlfriend,1,2,0,0.0,0.0,inf,0.0
fine,fine,3,3,0,0.0,0.0,inf,0.0
only,only,6,31,0,0.0,0.0,inf,0.0
kneel,kneel,1,1,0,0.0,0.0,inf,0.0
see,see,2,10,0,0.0,0.0,inf,0.0
ghosts,ghosts,1,5,0,0.0,0.0,inf,0.0
shalt,shalt,1,2,0,0.0,0.0,inf,0.0
become,become,1,2,0,0.0,0.0,inf,0.0
iamrebel,iamrebel,1,8,0,0.0,0.0,inf,0.0
iamriotdivision,iamriotdivision,1,5,0,0.0,0.0,inf,0.0
iaskravo,iaskravo,1,2,0,0.0,0.0,inf,0.0
ib7238,ib7238,2,2,0,0.0,0.0,inf,0.0
068,068,1,1,0,0.0,0.0,inf,0.0
ibis,ibis,1,1,0,0.0,0.0,inf,0.0
ice,ice,4,5,0,0.0,0.0,inf,0.0
kills,kills,1,1,0,0.0,0.0,inf,0.0
nine,nine,17,67,0,0.0,0.0,inf,0.0
iceman,iceman,4,6,0,0.0,0.0,inf,0.0
куртка,куртк,17,52,0,0.0,0.0,inf,0.0
couture,couture,8,63,0,0.0,0.0,inf,0.0
icono,icono,4,5,0,0.0,0.0,inf,0.0
ida,ida,1,1,0,0.0,0.0,inf,0.0
frans,frans,2,2,0,0.0,0.0,inf,0.0
iets,iets,2,2,0,0.0,0.0,inf,0.0
was,was,1,1,0,0.0,0.0,inf,0.0
six,six,18,136,0,0.0,0.0,inf,0.0
if0488,if0488,1,3,0,0.0,0.0,inf,0.0
if0721,if0721,1,1,0,0.0,0.0,inf,0.0
ifsixwasnine,ifsixwasnine,1,1,0,0.0,0.0,inf,0.0
ignea,ignea,1,1,0,0.0,0.0,inf,0.0
ii1306,ii1306,1,1,0,0.0,0.0,inf,0.0
ij7055,ij7055,1,2,0,0.0,0.0,inf,0.0
illuminati,illuminati,1,1,0,0.0,0.0,inf,0.0
im1337,im1337,1,2,0,0.0,0.0,inf,0.0
impact,impact,3,10,0,0.0,0.0,inf,0.0
imperial,imperial,1,3,0,0.0,0.0,inf,0.0
impericon,impericon,1,2,0,0.0,0.0,inf,0.0
extremo,extremo,1,1,0,0.0,0.0,inf,0.0
flames,flames,3,5,0,0.0,0.0,inf,0.0
independent,independent,4,13,0,0.0,0.0,inf,0.0
truck,truck,1,1,0,0.0,0.0,inf,0.0
indiana,indiana,1,3,0,0.0,0.0,inf,0.0
jones,jones,3,5,0,0.0,0.0,inf,0.0
indiwd,indiwd,1,2,0,0.0,0.0,inf,0.0
indoorclo,indoorclo,1,8,0,0.0,0.0,inf,0.0
indra,indra,2,45,0,0.0,0.0,inf,0.0
inette,inette,1,1,0,0.0,0.0,inf,0.0
infant,infant,4,11,0,0.0,0.0,inf,0.0
annihilator,annihilator,4,11,0,0.0,0.0,inf,0.0
infyb,infyb,1,1,0,0.0,0.0,inf,0.0
injir,injir,1,1,0,0.0,0.0,inf,0.0
out,out,9,12,0,0.0,0.0,inf,0.0
insideu,insideu,1,1,0,0.0,0.0,inf,0.0
instagram,instagram,3,3,0,0.0,0.0,inf,0.0
intelegentoff,intelegentoff,2,5,0,0.0,0.0,inf,0.0
intertop,intertop,1,4,0,0.0,0.0,inf,0.0
into,into,1,1,0,0.0,0.0,inf,0.0
ion,ion,2,20,0,0.0,0.0,inf,0.0
iron,iron,9,22,0,0.0,0.0,inf,0.0
fist,fist,4,14,0,0.0,0.0,inf,0.0
maiden,maiden,4,6,0,0.0,0.0,inf,0.0
panda,panda,1,2,0,0.0,0.0,inf,0.0
irony,irony,1,1,0,0.0,0.0,inf,0.0
ishalife,ishalife,1,2,0,0.0,0.0,inf,0.0
