word,stem,n_terms,impressions,clicks,cost,conversions,CPA,CTR_%
ignea,ignea,1,1,0,0.0,0.0,inf,0.0
ii1306,ii1306,1,1,0,0.0,0.0,inf,0.0
ij7055,ij7055,1,2,0,0.0,0.0,inf,0.0
illuminati,illuminati,1,1,0,0.0,0.0,inf,0.0
im1337,im1337,1,2,0,0.0,0.0,inf,0.0
impact,impact,3,9,0,0.0,0.0,inf,0.0
imperial,imperial,1,3,0,0.0,0.0,inf,0.0
impericon,impericon,1,2,0,0.0,0.0,inf,0.0
extremo,extremo,1,1,0,0.0,0.0,inf,0.0
flames,flames,2,3,0,0.0,0.0,inf,0.0
truck,truck,1,1,0,0.0,0.0,inf,0.0
independent,independent,4,10,0,0.0,0.0,inf,0.0
indiana,indiana,1,3,0,0.0,0.0,inf,0.0
jones,jones,3,5,0,0.0,0.0,inf,0.0
indiwd,indiwd,1,2,0,0.0,0.0,inf,0.0
indoorclo,indoorclo,1,8,0,0.0,0.0,inf,0.0
indra,indra,2,45,0,0.0,0.0,inf,0.0
inette,inette,1,1,0,0.0,0.0,inf,0.0
infant,infant,4,11,0,0.0,0.0,inf,0.0
annihilator,annihilator,4,11,0,0.0,0.0,inf,0.0
infyb,infyb,1,1,0,0.0,0.0,inf,0.0
out,out,8,10,0,0.0,0.0,inf,0.0
insideu,insideu,1,1,0,0.0,0.0,inf,0.0
instagram,instagram,3,3,0,0.0,0.0,inf,0.0
intelegentoff,intelegentoff,2,5,0,0.0,0.0,inf,0.0
intertop,intertop,1,4,0,0.0,0.0,inf,0.0
into,into,1,1,0,0.0,0.0,inf,0.0
ion,ion,2,20,0,0.0,0.0,inf,0.0
fist,fist,4,14,0,0.0,0.0,inf,0.0
iron,iron,9,22,0,0.0,0.0,inf,0.0
maiden,maiden,4,6,0,0.0,0.0,inf,0.0
panda,panda,1,2,0,0.0,0.0,inf,0.0
irony,irony,1,1,0,0.0,0.0,inf,0.0
ishalife,ishalife,1,2,0,0.0,0.0,inf,0.0
islandia,islandia,1,2,0,0.0,0.0,inf,0.0
isld,isld,2,12,0,0.0,0.0,inf,0.0
issaya,issaya,1,1,0,0.0,0.0,inf,0.0
issl,issl,1,5,0,0.0,0.0,inf,0.0
iuter,iuter,1,1,0,0.0,0.0,inf,0.0
ivnva,ivnva,1,5,0,0.0,0.0,inf,0.0
ivor,ivor,1,1,0,0.0,0.0,inf,0.0
ix1252,ix1252,1,2,0,0.0,0.0,inf,0.0
iy2245,iy2245,1,1,0,0.0,0.0,inf,0.0
izzi,izzi,1,1,0,0.0,0.0,inf,0.0
izzy,izzy,2,3,0,0.0,0.0,inf,0.0
cook,cook,1,2,0,0.0,0.0,inf,0.0
jaceyjace,jaceyjace,1,7,0,0.0,0.0,inf,0.0
daniels,daniels,1,1,0,0.0,0.0,inf,0.0
jackass,jackass,1,3,0,0.0,0.0,inf,0.0
jaded,jaded,7,10,0,0.0,0.0,inf,0.0
monster,monster,5,8,0,0.0,0.0,inf,0.0
jaizowear,jaizowear,1,1,0,0.0,0.0,inf,0.0
janko,janko,1,1,0,0.0,0.0,inf,0.0
japan,japan,5,20,0,0.0,0.0,inf,0.0
japanese,japanese,1,4,0,0.0,0.0,inf,0.0
jaxet,jaxet,1,1,0,0.0,0.0,inf,0.0
jcook,jcook,1,1,0,0.0,0.0,inf,0.0
jellyfish,jellyfish,1,7,0,0.0,0.0,inf,0.0
swarm,swarm,1,1,0,0.0,0.0,inf,0.0
jericho,jericho,1,1,0,0.0,0.0,inf,0.0
jersey,jersey,2,2,0,0.0,0.0,inf,0.0
jester,jester,1,1,0,0.0,0.0,inf,0.0
jesus,jesus,5,18,0,0.0,0.0,inf,0.0
jitsu,jitsu,3,7,0,0.0,0.0,inf,0.0
jew,jew,1,1,0,0.0,0.0,inf,0.0
jhk,jhk,1,6,0,0.0,0.0,inf,0.0
jhoods,jhoods,1,3,0,0.0,0.0,inf,0.0
jinsovik,jinsovik,1,2,0,0.0,0.0,inf,0.0
jiu,jiu,2,6,0,0.0,0.0,inf,0.0
jjxx,jjxx,1,1,0,0.0,0.0,inf,0.0
jnco,jnco,2,7,0,0.0,0.0,inf,0.0
joah,joah,1,2,0,0.0,0.0,inf,0.0
large,large,1,4,0,0.0,0.0,inf,0.0
extra,extra,1,4,0,0.0,0.0,inf,0.0
jojo,jojo,1,1,0,0.0,0.0,inf,0.0
jolybell,jolybell,1,22,0,0.0,0.0,inf,0.0
joma,joma,1,1,0,0.0,0.0,inf,0.0
joodie,joodie,1,2,0,0.0,0.0,inf,0.0
jordan,jordan,15,23,0,0.0,0.0,inf,0.0
travis,travis,3,4,0,0.0,0.0,inf,0.0
scott,scott,5,6,0,0.0,0.0,inf,0.0
brk,brk,1,1,0,0.0,0.0,inf,0.0
ovs,ovs,1,1,0,0.0,0.0,inf,0.0
gfx,gfx,1,1,0,0.0,0.0,inf,0.0
jotter,jotter,1,9,0,0.0,0.0,inf,0.0
judas,judas,1,1,0,0.0,0.0,inf,0.0
priest,priest,1,1,0,0.0,0.0,inf,0.0
judo,judo,2,2,0,0.0,0.0,inf,0.0
juggernaut,juggernaut,1,2,0,0.0,0.0,inf,0.0
jujimufu,jujimufu,1,1,0,0.0,0.0,inf,0.0
jul,jul,2,4,0,0.0,0.0,inf,0.0
k1x,k1x,1,1,0,0.0,0.0,inf,0.0
kabanchi,kabanchi,1,4,0,0.0,0.0,inf,0.0
kaft,kaft,1,1,0,0.0,0.0,inf,0.0
kaia,kaia,1,1,0,0.0,0.0,inf,0.0
kakakula,kakakula,1,6,0,0.0,0.0,inf,0.0
kali,kali,3,7,0,0.0,0.0,inf,0.0
kanonenfieber,kanonenfieber,1,1,0,0.0,0.0,inf,0.0
kanzler,kanzler,1,1,0,0.0,0.0,inf,0.0
kaotiko,kaotiko,1,1,0,0.0,0.0,inf,0.0
kapkan,kapkan,4,34,0,0.0,0.0,inf,0.0
native,native,1,5,0,0.0,0.0,inf,0.0
kappa,kappa,8,13,0,0.0,0.0,inf,0.0
kaptsova,kaptsova,1,3,0,0.0,0.0,inf,0.0
karakurt,karakurt,1,13,0,0.0,0.0,inf,0.0
kari,kari,1,1,0,0.0,0.0,inf,0.0
kariant,kariant,1,3,0,0.0,0.0,inf,0.0
kani,kani,3,6,0,0.0,0.0,inf,0.0
karl,karl,6,9,0,0.0,0.0,inf,0.0
noire,noire,3,19,0,0.0,0.0,inf,0.0
karma,karma,3,22,0,0.0,0.0,inf,0.0
karmanoire,karmanoire,1,2,0,0.0,0.0,inf,0.0
karna,karna,1,3,0,0.0,0.0,inf,0.0
kashalot,kashalot,1,2,0,0.0,0.0,inf,0.0
kasta,kasta,1,9,0,0.0,0.0,inf,0.0
katelab,katelab,2,9,0,0.0,0.0,inf,0.0
katja,katja,2,20,0,0.0,0.0,inf,0.0
katrin,katrin,1,1,0,0.0,0.0,inf,0.0
katseye,katseye,1,2,0,0.0,0.0,inf,0.0
kcd,kcd,1,1,0,0.0,0.0,inf,0.0
keep,keep,4,19,0,0.0,0.0,inf,0.0
keepneedle,keepneedle,1,14,0,0.0,0.0,inf,0.0
keepstyle,keepstyle,2,20,0,0.0,0.0,inf,0.0
kelisiting,kelisiting,1,1,0,0.0,0.0,inf,0.0
keller,keller,1,1,0,0.0,0.0,inf,0.0
kempa,kempa,1,1,0,0.0,0.0,inf,0.0
ken,ken,1,1,0,0.0,0.0,inf,0.0
carson,carson,1,1,0,0.0,0.0,inf,0.0
производитель,производител,3,3,0,0.0,0.0,inf,0.0
kenalin,kenalin,1,1,0,0.0,0.0,inf,0.0
kent,kent,1,2,0,0.0,0.0,inf,0.0
paket,paket,1,2,0,0.0,0.0,inf,0.0
key,key,2,2,0,0.0,0.0,inf,0.0
mode,mode,1,1,0,0.0,0.0,inf,0.0
keysad,keysad,2,2,0,0.0,0.0,inf,0.0
kezual,kezual,1,1,0,0.0,0.0,inf,0.0
brothers,brothers,4,27,0,0.0,0.0,inf,0.0
kharkiv,kharkiv,4,38,0,0.0,0.0,inf,0.0
khart,khart,1,2,0,0.0,0.0,inf,0.0
khartia,khartia,1,1,0,0.0,0.0,inf,0.0
khartiia,khartiia,1,2,0,0.0,0.0,inf,0.0
kidill,kidill,1,3,0,0.0,0.0,inf,0.0
kidsuper,kidsuper,1,2,0,0.0,0.0,inf,0.0
kifa,kifa,1,1,0,0.0,0.0,inf,0.0
kikwear,kikwear,1,1,0,0.0,0.0,inf,0.0
kildfol,kildfol,1,25,0,0.0,0.0,inf,0.0
dudes,dudes,1,1,0,0.0,0.0,inf,0.0
killhouse,killhouse,1,3,0,0.0,0.0,inf,0.0
killstar,killstar,7,29,0,0.0,0.0,inf,0.0
cranium,cranium,1,1,0,0.0,0.0,inf,0.0
tarot,tarot,7,39,0,0.0,0.0,inf,0.0
engage,engage,1,4,0,0.0,0.0,inf,0.0
killswitch,killswitch,1,4,0,0.0,0.0,inf,0.0
kims,kims,1,1,0,0.0,0.0,inf,0.0
king,king,3,6,0,0.0,0.0,inf,0.0
gizzard,gizzard,1,1,0,0.0,0.0,inf,0.0
deliverance,deliverance,1,2,0,0.0,0.0,inf,0.0
come,come,2,4,0,0.0,0.0,inf,0.0
kingdom,kingdom,3,5,0,0.0,0.0,inf,0.0
kingrun,kingrun,1,1,0,0.0,0.0,inf,0.0
kisetsu,kisetsu,1,3,0,0.0,0.0,inf,0.0
kiss,kiss,2,2,0,0.0,0.0,inf,0.0
kit,kit,1,9,0,0.0,0.0,inf,0.0
kittels,kittels,1,1,0,0.0,0.0,inf,0.0
kjyucksd,kjyucksd,1,2,0,0.0,0.0,inf,0.0
kkaitew,kkaitew,1,1,0,0.0,0.0,inf,0.0
klost,klost,2,2,0,0.0,0.0,inf,0.0
klott,klott,6,10,0,0.0,0.0,inf,0.0
kma,kma,1,2,0,0.0,0.0,inf,0.0
kmfdm,kmfdm,1,1,0,0.0,0.0,inf,0.0
knocked,knocked,1,1,0,0.0,0.0,inf,0.0
kobzart,kobzart,1,1,0,0.0,0.0,inf,0.0
kohai,kohai,1,2,0,0.0,0.0,inf,0.0
konflic,konflic,1,1,0,0.0,0.0,inf,0.0
knicca,knicca,1,1,0,0.0,0.0,inf,0.0
koopsta,koopsta,1,1,0,0.0,0.0,inf,0.0
korean,korean,1,1,0,0.0,0.0,inf,0.0
korn,korn,3,6,0,0.0,0.0,inf,0.0
korobko,korobko,1,1,0,0.0,0.0,inf,0.0
kostin,kostin,2,2,0,0.0,0.0,inf,0.0
mustangiem,mustangiem,1,2,0,0.0,0.0,inf,0.0
koszulka,koszulka,1,2,0,0.0,0.0,inf,0.0
koteika,koteika,1,1,0,0.0,0.0,inf,0.0
koton,koton,1,2,0,0.0,0.0,inf,0.0
kovalevskiy,kovalevskiy,1,1,0,0.0,0.0,inf,0.0
manufacture,manufacture,2,2,0,0.0,0.0,inf,0.0
dereza,dereza,1,1,0,0.0,0.0,inf,0.0
koza,koza,1,1,0,0.0,0.0,inf,0.0
kozak,kozak,1,1,0,0.0,0.0,inf,0.0
kraken,kraken,4,13,0,0.0,0.0,inf,0.0
krallice,krallice,1,1,0,0.0,0.0,inf,0.0
kramatan,kramatan,2,47,0,0.0,0.0,inf,0.0
krasar,krasar,1,1,0,0.0,0.0,inf,0.0
kroda,kroda,1,2,0,0.0,0.0,inf,0.0
kroen,kroen,1,1,0,0.0,0.0,inf,0.0
kroki,kroki,1,3,0,0.0,0.0,inf,0.0
schnaider,schnaider,2,4,0,0.0,0.0,inf,0.0
ksenia,ksenia,2,4,0,0.0,0.0,inf,0.0
corruption,corruption,3,6,0,0.0,0.0,inf,0.0
kseniaschnaider,kseniaschnaider,1,2,0,0.0,0.0,inf,0.0
kufaika,kufaika,2,11,0,0.0,0.0,inf,0.0
tura,tura,1,1,0,0.0,0.0,inf,0.0
kul,kul,1,1,0,0.0,0.0,inf,0.0
kultizdat,kultizdat,1,1,0,0.0,0.0,inf,0.0
kupazh,kupazh,1,1,0,0.0,0.0,inf,0.0
kvita,kvita,1,1,0,0.0,0.0,inf,0.0
exposition,exposition,1,2,0,0.0,0.0,inf,0.0
corsia,corsia,1,1,0,0.0,0.0,inf,0.0
space,space,4,10,0,0.0,0.0,inf,0.0
labwear,labwear,1,1,0,0.0,0.0,inf,0.0
lachen,lachen,1,4,0,0.0,0.0,inf,0.0
lacoste,lacoste,2,3,0,0.0,0.0,inf,0.0
lagoa,lagoa,1,1,0,0.0,0.0,inf,0.0
lagrand,lagrand,1,1,0,0.0,0.0,inf,0.0
lakor,lakor,1,55,0,0.0,0.0,inf,0.0
laluna,laluna,1,1,0,0.0,0.0,inf,0.0
lama,lama,4,105,0,0.0,0.0,inf,0.0
lamb,lamb,1,2,0,0.0,0.0,inf,0.0
lamoda,lamoda,1,1,0,0.0,0.0,inf,0.0
lapnas,lapnas,1,1,0,0.0,0.0,inf,0.0
larum,larum,1,2,0,0.0,0.0,inf,0.0
lastcall,lastcall,1,1,0,0.0,0.0,inf,0.0
latexfauna,latexfauna,2,2,0,0.0,0.0,inf,0.0
lava,lava,3,24,0,0.0,0.0,inf,0.0
studio,studio,10,54,0,0.0,0.0,inf,0.0
lavastudio,lavastudio,1,1,0,0.0,0.0,inf,0.0
lawa,lawa,3,14,0,0.0,0.0,inf,0.0
lazy,lazy,1,1,0,0.0,0.0,inf,0.0
oaf,oaf,2,2,0,0.0,0.0,inf,0.0
waikiki,waikiki,3,15,0,0.0,0.0,inf,0.0
zeppelin,zeppelin,1,1,0,0.0,0.0,inf,0.0
led,led,1,1,0,0.0,0.0,inf,0.0
leetienda,leetienda,1,1,0,0.0,0.0,inf,0.0
legalpower,legalpower,1,1,0,0.0,0.0,inf,0.0
legenda,legenda,1,1,0,0.0,0.0,inf,0.0
leman,leman,1,1,0,0.0,0.0,inf,0.0
tien,tien,1,5,0,0.0,0.0,inf,0.0
les,les,1,5,0,0.0,0.0,inf,0.0
звягель,звягел,1,1,0,0.0,0.0,inf,0.0
lesya,lesya,1,1,0,0.0,0.0,inf,0.0
levis,levis,7,16,0,0.0,0.0,inf,0.0
levitacia,levitacia,2,7,0,0.0,0.0,inf,0.0
levitate,levitate,1,4,0,0.0,0.0,inf,0.0
lgb,lgb,3,5,0,0.0,0.0,inf,0.0
lias,lias,1,1,0,0.0,0.0,inf,0.0
liberty,liberty,1,2,0,0.0,0.0,inf,0.0
lich,lich,1,2,0,0.0,0.0,inf,0.0
lida,lida,1,16,0,0.0,0.0,inf,0.0
шерстяное,шерстян,2,31,0,0.0,0.0,inf,0.0
lidnm,lidnm,1,2,0,0.0,0.0,inf,0.0
saving,saving,1,6,0,0.0,0.0,inf,0.0
lifelover,lifelover,4,16,0,0.0,0.0,inf,0.0
lifesaving,lifesaving,1,4,0,0.0,0.0,inf,0.0
lifestyle,lifestyle,1,1,0,0.0,0.0,inf,0.0
liftwaffe,liftwaffe,1,1,0,0.0,0.0,inf,0.0
likey,likey,2,10,0,0.0,0.0,inf,0.0
likeystyle,likeystyle,1,1,0,0.0,0.0,inf,0.0
peep,peep,7,14,0,0.0,0.0,inf,0.0
lil,lil,6,13,0,0.0,0.0,inf,0.0
lilove,lilove,1,1,0,0.0,0.0,inf,0.0
lime,lime,3,5,0,0.0,0.0,inf,0.0
limited,limited,3,5,0,0.0,0.0,inf,0.0
malina,malina,1,1,0,0.0,0.0,inf,0.0
lina,lina,1,1,0,0.0,0.0,inf,0.0
linamalina,linamalina,1,1,0,0.0,0.0,inf,0.0
lindsay,lindsay,1,2,0,0.0,0.0,inf,0.0
linkin,linkin,4,6,0,0.0,0.0,inf,0.0
park,park,6,8,0,0.0,0.0,inf,0.0
lippi,lippi,2,2,0,0.0,0.0,inf,0.0
lippiliya,lippiliya,1,10,0,0.0,0.0,inf,0.0
liquid,liquid,2,3,0,0.0,0.0,inf,0.0
lisa,lisa,1,1,0,0.0,0.0,inf,0.0
logo,logo,5,9,0,0.0,0.0,inf,0.0
listikoff,listikoff,1,1,0,0.0,0.0,inf,0.0
literaturniy,literaturniy,1,8,0,0.0,0.0,inf,0.0
little,little,1,2,0,0.0,0.0,inf,0.0
secret,secret,3,5,0,0.0,0.0,inf,0.0
living,living,1,2,0,0.0,0.0,inf,0.0
liya,liya,1,1,0,0.0,0.0,inf,0.0
loathe,loathe,1,2,0,0.0,0.0,inf,0.0
located,located,1,4,0,0.0,0.0,inf,0.0
locked,locked,1,1,0,0.0,0.0,inf,0.0
shut,shut,1,1,0,0.0,0.0,inf,0.0
loft,loft,1,1,0,0.0,0.0,inf,0.0
loja,loja,1,2,0,0.0,0.0,inf,0.0
lokmi,lokmi,2,9,0,0.0,0.0,inf,0.0
loliparadise,loliparadise,1,2,0,0.0,0.0,inf,0.0
lolipop,lolipop,1,2,0,0.0,0.0,inf,0.0
lollipop,lollipop,1,1,0,0.0,0.0,inf,0.0
lomus,lomus,2,2,0,0.0,0.0,inf,0.0
wolf,wolf,7,17,0,0.0,0.0,inf,0.0
lone,lone,1,2,0,0.0,0.0,inf,0.0
lonsdale,lonsdale,11,23,0,0.0,0.0,inf,0.0
ветровка,ветровк,9,11,0,0.0,0.0,inf,0.0
свитшот,свитшот,104,456,0,0.0,0.0,inf,0.0
loop,loop,1,1,0,0.0,0.0,inf,0.0
stacked,stacked,2,2,0,0.0,0.0,inf,0.0
length,length,2,2,0,0.0,0.0,inf,0.0
hose,hose,1,1,0,0.0,0.0,inf,0.0
weekday,weekday,8,9,0,0.0,0.0,inf,0.0
loqiemean,loqiemean,2,24,0,0.0,0.0,inf,0.0
shore,shore,4,23,0,0.0,0.0,inf,0.0
lorna,lorna,4,23,0,0.0,0.0,inf,0.0
angeles,angeles,2,2,0,0.0,0.0,inf,0.0
los,los,3,4,0,0.0,0.0,inf,0.0
solomas,solomas,1,2,0,0.0,0.0,inf,0.0
lotr,lotr,1,5,0,0.0,0.0,inf,0.0
louchesaints,louchesaints,1,1,0,0.0,0.0,inf,0.0
bidon,bidon,2,4,0,0.0,0.0,inf,0.0
louis,louis,2,4,0,0.0,0.0,inf,0.0
lovalabel,lovalabel,1,1,0,0.0,0.0,inf,0.0
live,live,4,7,0,0.0,0.0,inf,0.0
vivienne,vivienne,2,3,0,0.0,0.0,inf,0.0
lovestore,lovestore,1,1,0,0.0,0.0,inf,0.0
lovi,lovi,1,1,0,0.0,0.0,inf,0.0
atelier,atelier,2,2,0,0.0,0.0,inf,0.0
low,low,4,16,0,0.0,0.0,inf,0.0
posh,posh,1,1,0,0.0,0.0,inf,0.0
lower,lower,1,5,0,0.0,0.0,inf,0.0
loweryourhead,loweryourhead,1,1,0,0.0,0.0,inf,0.0
limits,limits,1,1,0,0.0,0.0,inf,0.0
power,power,3,4,0,0.0,0.0,inf,0.0
legal,legal,1,1,0,0.0,0.0,inf,0.0
lpp,lpp,1,1,0,0.0,0.0,inf,0.0
longfei,longfei,1,1,0,0.0,0.0,inf,0.0
luckyhumanoid,luckyhumanoid,1,5,0,0.0,0.0,inf,0.0
luckyme,luckyme,1,1,0,0.0,0.0,inf,0.0
lucy,lucy,1,1,0,0.0,0.0,inf,0.0
lud,lud,3,13,0,0.0,0.0,inf,0.0
lug,lug,1,2,0,0.0,0.0,inf,0.0
luk,luk,1,1,0,0.0,0.0,inf,0.0
karpova,karpova,1,1,0,0.0,0.0,inf,0.0
lukkarpova,lukkarpova,1,1,0,0.0,0.0,inf,0.0
lumen,lumen,2,5,0,0.0,0.0,inf,0.0
lurex,lurex,1,2,0,0.0,0.0,inf,0.0
class,class,1,13,0,0.0,0.0,inf,0.0
lurking,lurking,2,14,0,0.0,0.0,inf,0.0
lusterko,lusterko,1,1,0,0.0,0.0,inf,0.0
luter,luter,1,1,0,0.0,0.0,inf,0.0
luvsosa,luvsosa,1,2,0,0.0,0.0,inf,0.0
luvsosastore,luvsosastore,1,1,0,0.0,0.0,inf,0.0
lyle,lyle,3,3,0,0.0,0.0,inf,0.0
lynx,lynx,2,25,0,0.0,0.0,inf,0.0
m0d44,m0d44,1,5,0,0.0,0.0,inf,0.0
m8l8th,m8l8th,14,203,0,0.0,0.0,inf,0.0
m8l8tx,m8l8tx,2,3,0,0.0,0.0,inf,0.0
strum,strum,3,3,0,0.0,0.0,inf,0.0
madjo,madjo,1,4,0,0.0,0.0,inf,0.0
madman,madman,1,3,0,0.0,0.0,inf,0.0
maelstrom,maelstrom,1,1,0,0.0,0.0,inf,0.0
maemo,maemo,1,1,0,0.0,0.0,inf,0.0
box,box,1,1,0,0.0,0.0,inf,0.0
magenta,magenta,1,1,0,0.0,0.0,inf,0.0
magic,magic,1,1,0,0.0,0.0,inf,0.0
magma,magma,1,2,0,0.0,0.0,inf,0.0
maikasoft,maikasoft,2,2,0,0.0,0.0,inf,0.0
maikoff,maikoff,2,2,0,0.0,0.0,inf,0.0
maincast,maincast,1,1,0,0.0,0.0,inf,0.0
mainless,mainless,1,1,0,0.0,0.0,inf,0.0
margiela,margiela,5,9,0,0.0,0.0,inf,0.0
maison,maison,5,9,0,0.0,0.0,inf,0.0
great,great,3,3,0,0.0,0.0,inf,0.0
make,make,7,9,0,0.0,0.0,inf,0.0
russia,russia,1,2,0,0.0,0.0,inf,0.0
small,small,2,3,0,0.0,0.0,inf,0.0
suffer,suffer,1,2,0,0.0,0.0,inf,0.0
them,them,1,2,0,0.0,0.0,inf,0.0
nuclear,nuclear,1,1,0,0.0,0.0,inf,0.0
maloja,maloja,1,1,0,0.0,0.0,inf,0.0
malva,malva,3,13,0,0.0,0.0,inf,0.0
mammut,mammut,3,6,0,0.0,0.0,inf,0.0
mandala,mandala,1,1,0,0.0,0.0,inf,0.0
mandalorian,mandalorian,1,2,0,0.0,0.0,inf,0.0
mandragora,mandragora,2,2,0,0.0,0.0,inf,0.0
maneken,maneken,6,7,0,0.0,0.0,inf,0.0
manekenbrand,manekenbrand,1,1,0,0.0,0.0,inf,0.0
blvd,blvd,1,1,0,0.0,0.0,inf,0.0
maneskin,maneskin,1,1,0,0.0,0.0,inf,0.0
manevr,manevr,1,1,0,0.0,0.0,inf,0.0
mango,mango,1,1,0,0.0,0.0,inf,0.0
voir,voir,1,1,0,0.0,0.0,inf,0.0
maniere,maniere,1,1,0,0.0,0.0,inf,0.0
manifest,manifest,1,1,0,0.0,0.0,inf,0.0
manjulteam,manjulteam,1,1,0,0.0,0.0,inf,0.0
manstyle,manstyle,1,1,0,0.0,0.0,inf,0.0
mantis,mantis,1,2,0,0.0,0.0,inf,0.0
manto,manto,23,66,0,0.0,0.0,inf,0.0
оригінал,оригіна,12,22,0,0.0,0.0,inf,0.0
mantofight,mantofight,1,1,0,0.0,0.0,inf,0.0
maralis,maralis,1,2,0,0.0,0.0,inf,0.0
marcelo,marcelo,4,8,0,0.0,0.0,inf,0.0
burlon,burlon,2,5,0,0.0,0.0,inf,0.0
miracles,miracles,2,3,0,0.0,0.0,inf,0.0
marduk,marduk,5,11,0,0.0,0.0,inf,0.0
margo,margo,1,1,0,0.0,0.0,inf,0.0
manson,manson,3,3,0,0.0,0.0,inf,0.0
marilyn,marilyn,3,3,0,0.0,0.0,inf,0.0
xxl,xxl,15,25,0,0.0,0.0,inf,0.0
skull,skull,6,9,0,0.0,0.0,inf,0.0
marino,marino,1,1,0,0.0,0.0,inf,0.0
infantry,infantry,1,1,0,0.0,0.0,inf,0.0
maritage,maritage,1,2,0,0.0,0.0,inf,0.0
maritex,maritex,1,1,0,0.0,0.0,inf,0.0
brash,brash,1,1,0,0.0,0.0,inf,0.0
mark,mark,2,2,0,0.0,0.0,inf,0.0
market,market,3,4,0,0.0,0.0,inf,0.0
marks,marks,1,1,0,0.0,0.0,inf,0.0
spencer,spencer,1,1,0,0.0,0.0,inf,0.0
marmur,marmur,2,6,0,0.0,0.0,inf,0.0
marmurstore,marmurstore,1,11,0,0.0,0.0,inf,0.0
marnastini,marnastini,1,1,0,0.0,0.0,inf,0.0
marsava,marsava,1,1,0,0.0,0.0,inf,0.0
marshall,marshall,1,1,0,0.0,0.0,inf,0.0
martial,martial,1,1,0,0.0,0.0,inf,0.0
arts,arts,1,1,0,0.0,0.0,inf,0.0
wyatt,wyatt,2,2,0,0.0,0.0,inf,0.0
mary,mary,2,2,0,0.0,0.0,inf,0.0
masha,masha,1,1,0,0.0,0.0,inf,0.0
reva,reva,1,1,0,0.0,0.0,inf,0.0
massdnm,massdnm,1,5,0,0.0,0.0,inf,0.0
massimo,massimo,1,1,0,0.0,0.0,inf,0.0
dutti,dutti,1,1,0,0.0,0.0,inf,0.0
mastermind,mastermind,12,29,0,0.0,0.0,inf,0.0
tokyo,tokyo,2,2,0,0.0,0.0,inf,0.0
masters,masters,2,6,0,0.0,0.0,inf,0.0
masterscam,masterscam,1,3,0,0.0,0.0,inf,0.0
mastodon,mastodon,4,11,0,0.0,0.0,inf,0.0
owens,owens,3,4,0,0.0,0.0,inf,0.0
rick,rick,3,4,0,0.0,0.0,inf,0.0
match,match,1,1,0,0.0,0.0,inf,0.0
mate,mate,1,1,0,0.0,0.0,inf,0.0
matiko,matiko,2,14,0,0.0,0.0,inf,0.0
matinno,matinno,1,7,0,0.0,0.0,inf,0.0
matino,matino,3,108,0,0.0,0.0,inf,0.0
matrix,matrix,2,2,0,0.0,0.0,inf,0.0
matrona,matrona,1,1,0,0.0,0.0,inf,0.0
mattin,mattin,1,26,0,0.0,0.0,inf,0.0
mattini,mattini,1,6,0,0.0,0.0,inf,0.0
промокод,промокод,5,15,0,0.0,0.0,inf,0.0
maverik,maverik,1,11,0,0.0,0.0,inf,0.0
maveryk,maveryk,1,3,0,0.0,0.0,inf,0.0
mavi,mavi,2,2,0,0.0,0.0,inf,0.0
maxi,maxi,1,1,0,0.0,0.0,inf,0.0
maxiprint,maxiprint,1,6,0,0.0,0.0,inf,0.0
deathcrush,deathcrush,1,2,0,0.0,0.0,inf,0.0
mayhem,mayhem,6,16,0,0.0,0.0,inf,0.0
mbocharova,mbocharova,1,1,0,0.0,0.0,inf,0.0
mcr,mcr,2,11,0,0.0,0.0,inf,0.0
mdm,mdm,1,2,0,0.0,0.0,inf,0.0
frego,frego,2,8,0,0.0,0.0,inf,0.0
me4,me4,3,19,0,0.0,0.0,inf,0.0
media,media,4,5,0,0.0,0.0,inf,0.0
medic,medic,1,2,0,0.0,0.0,inf,0.0
medicine,medicine,10,21,0,0.0,0.0,inf,0.0
megaflag,megaflag,1,1,0,0.0,0.0,inf,0.0
megasport,megasport,1,1,0,0.0,0.0,inf,0.0
megstore,megstore,1,1,0,0.0,0.0,inf,0.0
melancolie,melancolie,2,7,0,0.0,0.0,inf,0.0
melanie,melanie,2,5,0,0.0,0.0,inf,0.0
martinez,martinez,2,5,0,0.0,0.0,inf,0.0
ehsani,ehsani,1,1,0,0.0,0.0,inf,0.0
melody,melody,1,1,0,0.0,0.0,inf,0.0
mori,mori,3,42,0,0.0,0.0,inf,0.0
memento,memento,3,42,0,0.0,0.0,inf,0.0
sweater,sweater,4,6,0,0.0,0.0,inf,0.0
merc,merc,1,1,0,0.0,0.0,inf,0.0
mercier,mercier,2,5,0,0.0,0.0,inf,0.0
mertra,mertra,3,3,0,0.0,0.0,inf,0.0
meshuggah,meshuggah,2,3,0,0.0,0.0,inf,0.0
mind,mind,2,3,0,0.0,0.0,inf,0.0
mulisha,mulisha,2,8,0,0.0,0.0,inf,0.0
metalcore,metalcore,2,4,0,0.0,0.0,inf,0.0
metallshop,metallshop,1,2,0,0.0,0.0,inf,0.0
mfs,mfs,1,1,0,0.0,0.0,inf,0.0
mgla,mgla,4,8,0,0.0,0.0,inf,0.0
mich,mich,3,28,0,0.0,0.0,inf,0.0
midas,midas,1,1,0,0.0,0.0,inf,0.0
midnite,midnite,1,1,0,0.0,0.0,inf,0.0
nsk,nsk,1,4,0,0.0,0.0,inf,0.0
